scan_date,代碼,股票名稱,entry_price,訊號類型,訊號方向,訊號分數,追蹤等級,RS加權報酬%,MA位置,MA排列,成交量(張),status
2026-08-20,2201.TW,裕隆,29.2,廣義上升三法、下降趨勢線突破,買,67,B可追蹤,1.41,>MA5,多頭,3781.9,tracking
2026-08-20,2204.TW,中華,55.0,布林縮窄突破、周1K,買,72,B可追蹤,1.27,>MA5,多頭,2614.4,tracking
2026-08-20,2313.TW,華通,217.5,廣義上升三法、單跳空,買,67,B可追蹤,2.74,>MA5,糾結,35179.7,tracking
2026-08-20,2344.TW,華邦電,176.5,巧妙點、島狀反轉、單跳空,買,89,A強勢追蹤,2.04,>MA5,多頭,149598.8,tracking
2026-08-20,2371.TW,大同,27.55,3K反轉、下降趨勢線突破,買,68,B可追蹤,1.91,>MA5,多頭,10682.0,tracking
2026-08-20,2392.TW,正崴,40.6,廣義上升三法、巧妙點,買,67,B可追蹤,3.01,MA5~10,多頭,2406.8,tracking
2026-08-20,2393.TW,億光,66.3,3K反轉、廣義上升三法、島狀反轉、單跳空,買,100,A強勢追蹤,0.83,>MA5,多頭,2971.0,tracking
2026-08-20,2408.TW,南亞科,517.0,島狀反轉、漲幅達標、單跳空,買,92,A強勢追蹤,5.59,>MA5,多頭,87947.5,tracking
2026-08-20,2426.TW,鼎元,74.8,3K反轉、KD高腳、漲停、漲幅達標、單跳空、下降趨勢線突破,買,100,A強勢追蹤,7.43,>MA5,多頭,29229.1,tracking
2026-08-20,2428.TW,興勤,267.0,廣義上升三法,買,70,B可追蹤,2.37,>MA5,多頭,5187.9,tracking
2026-08-20,2439.TW,美律,82.0,島狀反轉、KD高腳、單跳空、下降趨勢線突破,買,60,C觀察,-0.34,>MA5,空頭,2380.2,tracking
2026-08-20,2455.TW,全新,412.0,廣義上升三法,買,70,B可追蹤,7.95,>MA5,多頭,16505.1,tracking
2026-08-20,2486.TW,一詮,251.0,3K反轉、KD高腳、下降趨勢線突破,買,88,A強勢追蹤,4.26,>MA5,多頭,16718.6,tracking
2026-08-20,2501.TW,國建,23.0,廣義上升三法、下降趨勢線突破,買,58,C觀察,0.51,>MA5,多頭,2061.9,tracking
2026-08-20,2504.TW,國產,31.1,廣義上升三法、KD高腳、下降趨勢線突破,買,57,C觀察,-0.1,>MA5,空頭,3636.4,tracking
2026-08-20,2530.TW,華建,19.55,3K反轉、KD高腳、下降趨勢線突破,買,84,A強勢追蹤,0.49,>MA5,糾結,1140.0,tracking
2026-08-20,2537.TW,聯上發,11.65,Buy01、周1K,買,60,C觀察,2.09,>MA5,多頭,1151.8,tracking
2026-08-20,2542.TW,興富發,48.3,廣義上升三法,買,69,B可追蹤,3.14,>MA5,多頭,10268.1,tracking
2026-08-20,2603.TW,長榮,246.0,廣義上升三法、下降趨勢線突破、周1K,買,100,A強勢追蹤,6.71,>MA5,多頭,31167.1,tracking
2026-08-20,2605.TW,新興,36.4,周1K,買,68,B可追蹤,5.43,>MA5,多頭,29308.7,tracking
2026-08-20,2607.TW,榮運,51.8,3K反轉、布林縮窄突破、雙跳空、單跳空,買,100,A強勢追蹤,2.39,>MA5,多頭,1180.9,tracking
2026-08-20,2609.TW,陽明,60.3,廣義上升三法、布林縮窄突破、周1K,買,100,A強勢追蹤,6.78,>MA5,多頭,152656.8,tracking
2026-08-20,2611.TW,志信,16.0,單跳空,買,74,B可追蹤,5.53,>MA5,多頭,4288.8,tracking
2026-08-20,2612.TW,中航,58.7,周1K,買,60,C觀察,3.53,>MA5,多頭,1454.6,tracking
2026-08-20,2613.TW,中櫃,22.65,周1K,買,60,C觀察,3.65,>MA5,多頭,1222.1,tracking
2026-08-20,2615.TW,萬海,113.5,周1K,買,72,B可追蹤,12.59,>MA5,多頭,76245.3,tracking
2026-08-20,2617.TW,台航,30.95,周1K,買,64,C觀察,2.53,>MA5,多頭,3792.7,tracking
2026-08-20,2618.TW,長榮航,42.25,3K反轉、Buy01、KD高腳、下降趨勢線突破,買,79,A強勢追蹤,0.17,>MA5,空頭,24793.9,tracking
2026-08-20,2630.TW,亞航,52.3,廣義上升三法,買,58,C觀察,1.7,>MA5,多頭,11823.0,tracking
2026-08-20,2634.TW,漢翔,72.3,廣義上升三法,買,73,B可追蹤,6.08,>MA5,多頭,79748.7,tracking
2026-08-20,2637.TW,慧洋-KY,94.7,周1K,買,69,B可追蹤,4.13,>MA5,多頭,9271.0,tracking
2026-08-20,2816.TW,旺旺保,36.5,3K反轉、布林縮窄突破、雙跳空、單跳空、下降趨勢線突破、周1K,買,100,A強勢追蹤,3.09,>MA5,多頭,1705.3,tracking
2026-08-20,2845.TW,遠東銀,13.6,3K反轉、布林縮窄突破、Buy01,買,79,A強勢追蹤,1.15,>MA5,糾結,15618.8,tracking
2026-08-20,2851.TW,中再保,44.2,漲停、漲幅達標、單跳空、周1K,買,100,A強勢追蹤,8.78,>MA5,多頭,4822.5,tracking
2026-08-20,2852.TW,第一保,29.2,廣義上升三法、布林縮窄突破、雙跳空、單跳空、周1K,買,100,A強勢追蹤,3.65,>MA5,多頭,2679.9,tracking
2026-08-20,2855.TW,統一證,46.65,廣義上升三法,買,58,C觀察,0.82,MA5~10,多頭,2458.9,tracking
2026-08-20,3006.TW,晶豪科,250.5,3K反轉、巧妙點,買,62,C觀察,3.11,MA10~20,糾結,9044.7,tracking
2026-08-20,3008.TW,大立光,5515.0,周1K,買,64,C觀察,11.17,>MA5,多頭,2947.8,tracking
2026-08-20,3026.TW,禾伸堂,710.0,Buy01、巧妙點、下降趨勢線突破、周1K,買,82,A強勢追蹤,3.88,>MA5,多頭,1276.1,tracking
2026-08-20,3044.TW,健鼎,485.5,巧妙點,買,57,C觀察,4.11,MA5~10,多頭,2502.7,tracking
2026-08-20,3135.TW,凌航,168.0,漲停、漲幅達標、下降趨勢線突破,買,61,C觀察,2.56,>MA5,糾結,2150.1,tracking
2026-08-20,3167.TW,大量,762.0,KD高腳、漲停、漲幅達標,買,93,A強勢追蹤,6.74,>MA5,多頭,9926.6,tracking
2026-08-20,3229.TW,晟鈦,56.9,KD高腳、漲停、漲幅達標,買,89,A強勢追蹤,7.03,>MA5,多頭,2492.3,tracking
2026-08-20,3443.TW,創意,5630.0,廣義上升三法,買,69,B可追蹤,9.0,>MA5,多頭,2624.0,tracking
2026-08-20,3665.TW,貿聯-KY,2250.0,廣義上升三法、KD高腳、下降趨勢線突破,買,86,A強勢追蹤,2.36,>MA5,糾結,1464.2,tracking
2026-08-20,3716.TW,中化控股,36.05,3K反轉、單跳空、下降趨勢線突破,買,83,A強勢追蹤,1.53,>MA5,多頭,1464.0,tracking
2026-08-20,4142.TW,國光生,18.1,布林縮窄突破、KD高腳、單跳空、下降趨勢線突破、周1K,買,100,A強勢追蹤,2.22,>MA5,多頭,4562.1,tracking
2026-08-20,4746.TW,台耀,53.9,3K反轉、單跳空,買,61,C觀察,0.78,>MA5,糾結,1111.1,tracking
2026-08-20,4967.TW,十銓,266.0,3K反轉、島狀反轉、單跳空,買,79,A強勢追蹤,3.42,MA10~20,糾結,4183.7,tracking
2026-08-20,4976.TW,佳凌,38.15,Buy01、KD高腳,買,73,B可追蹤,4.27,>MA5,多頭,3871.4,tracking
2026-08-20,4977.TW,眾達-KY,156.5,漲幅達標,買,56,C觀察,4.43,>MA5,多頭,4586.7,tracking
2026-08-20,5521.TW,工信,10.7,3K反轉,買,59,C觀察,1.88,>MA5,多頭,1285.5,tracking
2026-08-20,5534.TW,長虹,80.9,廣義上升三法、布林縮窄突破,買,77,A強勢追蹤,0.93,>MA5,多頭,1152.9,tracking
2026-08-20,5607.TW,遠雄港,55.3,廣義上升三法、周1K,買,80,A強勢追蹤,3.55,>MA5,多頭,2053.4,tracking
2026-08-20,5608.TW,四維航,17.05,周1K,買,68,B可追蹤,8.43,>MA5,多頭,36745.3,tracking
2026-08-20,6108.TW,競國,26.0,廣義上升三法、周1K,買,83,A強勢追蹤,16.04,>MA5,多頭,9335.2,tracking
2026-08-20,6141.TW,柏承,43.95,周1K,買,60,C觀察,6.17,>MA5,多頭,5511.3,tracking
2026-08-20,6213.TW,聯茂,510.0,廣義上升三法、周1K,買,83,A強勢追蹤,12.14,>MA5,多頭,3203.7,tracking
2026-08-20,6214.TW,精誠,180.0,廣義上升三法,買,77,A強勢追蹤,10.76,>MA5,多頭,4164.0,tracking
2026-08-20,6224.TW,聚鼎,72.1,3K反轉、廣義上升三法、漲停、漲幅達標,買,100,A強勢追蹤,8.51,>MA5,多頭,1539.5,tracking
2026-08-20,6278.TW,台表科,180.0,KD高腳,買,73,B可追蹤,3.43,>MA5,多頭,5505.7,tracking
2026-08-20,6416.TW,瑞祺電通,102.5,KD高腳、單跳空、下降趨勢線突破,買,66,B可追蹤,0.08,>MA5,糾結,2387.0,tracking
2026-08-20,6426.TW,統新,250.0,廣義上升三法、漲幅達標,買,63,C觀察,11.84,>MA5,多頭,3571.3,tracking
2026-08-20,6442.TW,光聖,1555.0,廣義上升三法,買,58,C觀察,3.0,>MA5,多頭,2160.9,tracking
2026-08-20,6456.TW,GIS-KY,71.2,KD高腳、漲幅達標、單跳空、下降趨勢線突破,買,91,A強勢追蹤,2.41,>MA5,多頭,9141.3,tracking
2026-08-20,6472.TW,保瑞,445.5,3K反轉、KD高腳、漲停、漲幅達標、單跳空、下降趨勢線突破、周1K,買,100,A強勢追蹤,2.34,>MA5,糾結,3064.1,tracking
2026-08-20,6589.TW,台康生技,51.6,島狀反轉、單跳空、周1K,買,93,A強勢追蹤,2.3,>MA5,多頭,1136.2,tracking
2026-08-20,6715.TW,嘉基,492.0,漲停、漲幅達標、三白兵、周1K,買,96,A強勢追蹤,10.73,>MA5,多頭,3323.1,tracking
2026-08-20,6805.TW,富世達,1850.0,廣義上升三法,買,74,B可追蹤,6.7,>MA5,多頭,1660.8,tracking
2026-08-20,8039.TW,台虹,283.0,周1K,買,65,B可追蹤,10.64,>MA5,多頭,43588.1,tracking
2026-08-20,8103.TW,瀚荃,91.9,KD高腳、漲停、漲幅達標、下降趨勢線突破,買,100,A強勢追蹤,5.99,>MA5,多頭,4044.5,tracking
2026-08-20,8271.TW,宇瞻,233.0,3K反轉、島狀反轉、單跳空、下降趨勢線突破,買,90,A強勢追蹤,3.66,>MA5,糾結,5110.0,tracking
2026-08-20,8422.TW,可寧衛*,27.1,KD高腳,買,70,B可追蹤,1.03,>MA5,多頭,6346.1,tracking
2026-08-20,9904.TW,寶成,25.05,3K反轉,買,68,B可追蹤,1.6,>MA5,多頭,20661.2,tracking
2026-08-20,9910.TW,豐泰,70.4,島狀反轉、單跳空、下降趨勢線突破,買,66,B可追蹤,0.5,>MA5,糾結,1134.9,tracking
2026-08-20,9921.TW,巨大,106.0,巧妙點,買,66,B可追蹤,4.65,>MA5,多頭,4655.0,tracking
2026-08-20,9933.TW,中鼎,42.5,3K反轉、廣義上升三法、Buy01,買,91,A強勢追蹤,1.67,>MA5,多頭,2135.7,tracking
2026-08-20,1815.TWO,富喬,107.0,雙跳空、KD高腳、漲幅達標、單跳空、下降趨勢線突破,買,100,A強勢追蹤,11.35,>MA5,多頭,134323.6,tracking
2026-08-20,2641.TWO,正德,18.35,Buy01、周1K,買,64,C觀察,2.21,>MA5,多頭,5212.4,tracking
2026-08-20,3066.TWO,李洲,23.6,3K反轉、Buy01、單跳空、下降趨勢線突破,買,85,A強勢追蹤,1.06,>MA5,多頭,1060.6,tracking
2026-08-20,3081.TWO,聯亞,2780.0,廣義上升三法,買,70,B可追蹤,12.59,>MA5,多頭,4720.5,tracking
2026-08-20,3163.TWO,波若威,736.0,KD高腳、下降趨勢線突破,買,61,C觀察,2.78,>MA5,多頭,1086.0,tracking
2026-08-20,3362.TWO,先進光,186.0,3K反轉、KD高腳,買,89,A強勢追蹤,4.37,>MA5,多頭,12420.2,tracking
2026-08-20,3441.TWO,聯一光,97.3,廣義上升三法、島狀反轉、漲停、漲幅達標、單跳空、下降趨勢線突破、周1K,買,100,A強勢追蹤,11.7,>MA5,多頭,17336.2,tracking
2026-08-20,3490.TWO,單井,49.15,廣義上升三法、三白兵、周1K,買,100,A強勢追蹤,22.94,>MA5,多頭,3535.8,tracking
2026-08-20,3498.TWO,陽程,183.5,三白兵、周1K,買,69,B可追蹤,20.17,>MA5,多頭,2186.2,tracking
2026-08-20,3508.TWO,位速,25.0,雙跳空、雙漲停、漲停、漲幅達標、單跳空、三白兵、周1K,買,100,A強勢追蹤,18.81,>MA5,多頭,1902.3,tracking
2026-08-20,3540.TWO,曜越,21.65,島狀反轉、KD高腳、漲幅達標、單跳空、下降趨勢線突破,買,91,A強勢追蹤,0.99,>MA5,糾結,1348.8,tracking
2026-08-20,4105.TWO,東洋,79.0,布林縮窄突破、Buy01、KD高腳、單跳空、下降趨勢線突破、周1K,買,100,A強勢追蹤,0.96,>MA5,多頭,1998.9,tracking
2026-08-20,4114.TWO,健喬,31.25,廣義上升三法、布林縮窄突破、Buy01、周1K,買,100,A強勢追蹤,2.09,>MA5,多頭,3163.4,tracking
2026-08-20,4128.TWO,中天,15.25,3K反轉、廣義上升三法、單跳空,買,98,A強勢追蹤,0.85,>MA5,多頭,1783.5,tracking
2026-08-20,4167.TWO,松瑞藥,20.7,單跳空、周1K,買,76,A強勢追蹤,2.95,>MA5,多頭,3211.4,tracking
2026-08-20,4303.TWO,信立,50.0,3K反轉、廣義上升三法、下降趨勢線突破、周1K,買,100,A強勢追蹤,4.04,>MA5,多頭,1653.7,tracking
2026-08-20,4416.TWO,三圓,12.5,周1K,買,73,B可追蹤,8.14,>MA5,多頭,1144.1,tracking
2026-08-20,4743.TWO,合一,48.3,廣義上升三法、KD高腳、單跳空,買,100,A強勢追蹤,1.09,>MA5,多頭,2285.9,tracking
2026-08-20,4931.TWO,新盛力,273.0,巧妙點,買,70,B可追蹤,6.79,>MA5,多頭,2098.0,tracking
2026-08-20,4971.TWO,IET-KY,580.0,KD高腳、漲停、漲幅達標、下降趨勢線突破,買,99,A強勢追蹤,11.12,>MA5,多頭,5107.2,tracking
2026-08-20,4991.TWO,環宇-KY,520.0,3K反轉、KD高腳,買,80,A強勢追蹤,6.86,>MA5,多頭,1416.8,tracking
2026-08-20,5009.TWO,榮剛,34.25,3K反轉、KD高腳、下降趨勢線突破,買,98,A強勢追蹤,0.93,>MA5,多頭,4334.3,tracking
2026-08-20,5340.TWO,建榮,78.2,廣義上升三法,買,63,C觀察,1.99,>MA5,多頭,4148.8,tracking
2026-08-20,5864.TWO,致和證,34.0,廣義上升三法、下降趨勢線突破,買,59,C觀察,0.72,>MA5,多頭,2143.5,tracking
2026-08-20,6125.TWO,廣運,56.2,KD高腳、漲幅達標,買,66,B可追蹤,4.67,>MA5,多頭,7349.0,tracking
2026-08-20,6173.TWO,信昌電,221.0,廣義上升三法、下降趨勢線突破,買,70,B可追蹤,7.07,>MA5,多頭,39918.2,tracking
2026-08-20,6538.TWO,倉和,194.0,廣義上升三法,買,70,B可追蹤,11.9,>MA5,多頭,3315.4,tracking
2026-08-20,6547.TWO,高端疫苗,52.9,3K反轉、KD高腳、周1K,買,100,A強勢追蹤,3.27,>MA5,多頭,4489.4,tracking
2026-08-20,6727.TWO,亞泰金屬,460.0,3K反轉、廣義上升三法、KD高腳,買,100,A強勢追蹤,9.24,>MA5,多頭,1652.6,tracking
2026-08-20,7792.TWO,安葆,297.5,雙跳空、單跳空、周1K,買,95,A強勢追蹤,13.36,>MA5,多頭,1928.8,tracking
2026-08-20,8111.TWO,立碁,60.0,3K反轉、KD高腳、漲幅達標、下降趨勢線突破,買,75,A強勢追蹤,3.84,>MA5,空頭,4793.3,tracking
2026-08-20,8932.TWO,智通*,112.00,3K反轉、廣義上升三法,買,79,A強勢追蹤,0.69,>MA5,多頭,3156.3,tracking
