scan_date,代碼,股票名稱,entry_price,訊號類型,訊號方向,訊號分數,追蹤等級,RS加權報酬%,MA位置,MA排列,成交量(張),status
2026-08-12,2637.TW,慧洋-KY,88.0,廣義上升三法,買,58,C觀察,1.62,>MA5,多頭,1484.2,tracking
2026-08-12,2855.TW,統一證,47.5,單跳空、廣義上升三法、下降趨勢線突破(中長期)、周1K,買,100,A強勢追蹤,1.23,>MA5,多頭,5905.1,tracking
2026-08-12,2883.TW,凱基金,31.2,廣義上升三法,買,62,C觀察,0.52,>MA5,多頭,29104.2,tracking
2026-08-12,2890.TW,永豐金,39.85,KD高腳,買,60,C觀察,0.13,>MA5,糾結,19272.6,tracking
2026-08-12,2915.TW,潤泰全,54.5,布林縮窄突破、周1K,買,76,A強勢追蹤,1.94,>MA5,多頭,3505.8,tracking
2026-08-12,2929.TW,淘帝-KY,5.96,3K反轉、單跳空、漲幅達標、下降趨勢線突破(中短期、中長期)、周1K,買,82,A強勢追蹤,2.17,>MA5,空頭,1749.8,tracking
2026-08-12,3003.TW,健和興,69.7,周1K,買,64,C觀察,5.91,>MA5,多頭,1803.6,tracking
2026-08-12,3006.TW,晶豪科,274.0,巧妙點,買,74,B可追蹤,7.67,>MA5,多頭,3650.1,tracking
2026-08-12,3008.TW,大立光,4585.0,廣義上升三法,買,61,C觀察,2.91,>MA5,多頭,2151.3,tracking
2026-08-12,3010.TW,華立,132.5,單跳空、廣義上升三法、周1K,買,94,A強勢追蹤,4.4,>MA5,多頭,3960.9,tracking
2026-08-12,3017.TW,奇鋐,2910.0,廣義上升三法,買,73,B可追蹤,8.12,>MA5,多頭,4202.1,tracking
2026-08-12,3023.TW,信邦,318.5,3K反轉、廣義上升三法,買,70,B可追蹤,1.68,>MA5,多頭,1217.9,tracking
2026-08-12,3026.TW,禾伸堂,685.0,三白兵、廣義上升三法、周1K,買,74,B可追蹤,3.28,>MA5,糾結,24133.4,tracking
2026-08-12,3033.TW,威健,50.4,廣義上升三法、周1K,買,58,C觀察,0.93,>MA5,糾結,8595.7,tracking
2026-08-12,3037.TW,欣興,1000.0,巧妙點、廣義上升三法,買,76,A強勢追蹤,4.0,>MA5,多頭,8159.0,tracking
2026-08-12,3042.TW,晶技,181.5,廣義上升三法,買,63,C觀察,0.94,>MA5,多頭,13452.1,tracking
2026-08-12,3044.TW,健鼎,485.5,雙跳空、單跳空、雙漲停、漲停、漲幅達標、周1K,買,100,A強勢追蹤,8.07,>MA5,多頭,2995.4,tracking
2026-08-12,3046.TW,建碁,62.3,廣義上升三法、周1K,買,88,A強勢追蹤,5.32,>MA5,多頭,1103.3,tracking
2026-08-12,3048.TW,益登,58.8,廣義上升三法,買,65,B可追蹤,2.74,>MA5,多頭,5297.6,tracking
2026-08-12,3090.TW,日電貿,174.5,三白兵、廣義上升三法、漲幅達標、周1K,買,79,A強勢追蹤,0.08,>MA5,糾結,32414.2,tracking
2026-08-12,3094.TW,聯傑,37.6,廣義上升三法、周1K,買,61,C觀察,2.05,>MA5,糾結,1501.8,tracking
2026-08-12,3189.TW,景碩,858.0,巧妙點、廣義上升三法、下降趨勢線突破(中長期)、周1K,買,100,A強勢追蹤,3.51,>MA5,多頭,3436.1,tracking
2026-08-12,3229.TW,晟鈦,55.9,漲停、廣義上升三法、漲幅達標、周1K,買,100,A強勢追蹤,14.79,>MA5,多頭,2443.7,tracking
2026-08-12,3231.TW,緯創,191.0,巧妙點、廣義上升三法,買,84,A強勢追蹤,5.85,>MA5,多頭,34518.5,tracking
2026-08-12,3406.TW,玉晶光,578.0,廣義上升三法、漲幅達標、下降趨勢線突破(中長期),買,79,A強勢追蹤,2.96,>MA5,多頭,2749.3,tracking
2026-08-12,3443.TW,創意,5130.0,廣義上升三法、周1K,買,84,A強勢追蹤,9.68,>MA5,多頭,2700.2,tracking
2026-08-12,3450.TW,聯鈞,507.0,廣義上升三法、漲幅達標,買,67,B可追蹤,3.76,>MA5,多頭,1386.2,tracking
2026-08-12,3515.TW,華擎,224.5,廣義上升三法,買,70,B可追蹤,3.63,>MA5,多頭,2296.7,tracking
2026-08-12,3605.TW,宏致,120.0,廣義上升三法、漲幅達標、周1K,買,93,A強勢追蹤,11.31,>MA5,多頭,8408.9,tracking
2026-08-12,3661.TW,世芯-KY,4055.0,廣義上升三法,買,74,B可追蹤,5.52,>MA5,多頭,2022.3,tracking
2026-08-12,3706.TW,神達,92.4,廣義上升三法,買,67,B可追蹤,0.54,>MA5,多頭,17840.6,tracking
2026-08-12,3712.TW,永崴投控,22.8,廣義上升三法、周1K,買,84,A強勢追蹤,9.99,>MA5,多頭,1264.4,tracking
2026-08-12,3714.TW,富采,58.3,廣義上升三法,買,63,C觀察,1.15,>MA5,多頭,7189.6,tracking
2026-08-12,4540.TW,全球傳動,60.6,3K反轉、廣義上升三法、下降趨勢線突破(中長期),買,100,A強勢追蹤,5.05,>MA5,多頭,4139.8,tracking
2026-08-12,4566.TW,時碩工業,72.4,廣義上升三法,買,61,C觀察,2.07,MA5~10,多頭,2250.7,tracking
2026-08-12,4576.TW,大銀微系統,227.0,3K反轉、廣義上升三法,買,82,A強勢追蹤,3.43,>MA5,多頭,2229.1,tracking
2026-08-12,4763.TW,材料*-KY,52.6,廣義上升三法,買,70,B可追蹤,4.16,>MA5,多頭,20432.9,tracking
2026-08-12,4938.TW,和碩,91.4,廣義上升三法、下降趨勢線突破(短期、中長期),買,74,B可追蹤,2.52,>MA5,多頭,15613.6,tracking
2026-08-12,4960.TW,誠美材,22.75,漲停、廣義上升三法、漲幅達標、下降趨勢線突破(中長期),買,79,A強勢追蹤,1.54,>MA5,糾結,8170.4,tracking
2026-08-12,4977.TW,眾達-KY,154.0,廣義上升三法,買,65,B可追蹤,3.38,>MA5,多頭,5312.8,tracking
2026-08-12,5871.TW,中租-KY,115.5,3K反轉、下降趨勢線突破(中短期)、周1K,買,60,C觀察,0.38,>MA5,空頭,12261.1,tracking
2026-08-12,6108.TW,競國,19.95,廣義上升三法,買,78,A強勢追蹤,5.55,>MA5,多頭,1842.8,tracking
2026-08-12,6152.TW,百一,16.1,三白兵、漲幅達標、周1K,買,83,A強勢追蹤,12.19,>MA5,多頭,5518.5,tracking
2026-08-12,6153.TW,嘉聯益,17.2,單跳空、廣義上升三法,買,60,C觀察,0.42,>MA5,糾結,3853.7,tracking
2026-08-12,6206.TW,飛捷,146.0,廣義上升三法,買,61,C觀察,3.05,MA5~10,多頭,2231.4,tracking
2026-08-12,6213.TW,聯茂,464.0,廣義上升三法、周1K,買,80,A強勢追蹤,17.3,>MA5,多頭,8154.0,tracking
2026-08-12,6215.TW,和椿,104.5,廣義上升三法,買,56,C觀察,2.19,>MA5,糾結,1668.5,tracking
2026-08-12,6269.TW,台郡,66.9,廣義上升三法,買,65,B可追蹤,4.28,>MA5,多頭,7209.2,tracking
2026-08-12,6446.TW,藥華藥,1440.0,周1K,買,60,C觀察,4.05,>MA5,多頭,5990.8,tracking
2026-08-12,6533.TW,晶心科,254.5,廣義上升三法,買,74,B可追蹤,5.18,>MA5,多頭,1618.4,tracking
2026-08-12,6668.TW,中揚光,37.55,布林縮窄突破、廣義上升三法、下降趨勢線突破(中長期)、周1K,買,96,A強勢追蹤,1.87,>MA5,多頭,1317.9,tracking
2026-08-12,6672.TW,騰輝電子-KY,268.0,廣義上升三法、周1K,買,88,A強勢追蹤,5.6,>MA5,多頭,5351.7,tracking
2026-08-12,6770.TW,力積電,73.7,單跳空、漲停、廣義上升三法、漲幅達標、下降趨勢線突破(中長期)、周1K,買,100,A強勢追蹤,3.52,>MA5,糾結,428375.9,tracking
2026-08-12,6805.TW,富世達,1835.0,廣義上升三法、周1K,買,84,A強勢追蹤,9.31,>MA5,多頭,1872.4,tracking
2026-08-12,6831.TW,邁科,678.0,漲停、廣義上升三法、漲幅達標、下降趨勢線突破(中長期),買,74,B可追蹤,2.77,>MA5,糾結,1265.3,tracking
2026-08-12,6834.TW,天二科技,107.0,廣義上升三法、周1K,買,57,C觀察,4.4,>MA5,糾結,8931.0,tracking
2026-08-12,6919.TW,康霈*,110.5,廣義上升三法,買,63,C觀察,0.62,>MA5,多頭,4587.8,tracking
2026-08-12,6933.TW,AMAX-KY,188.0,雙跳空、單跳空、廣義上升三法、周1K,買,100,A強勢追蹤,5.44,>MA5,糾結,1571.6,tracking
2026-08-12,7711.TW,永擎,447.5,漲停、廣義上升三法、漲幅達標、周1K,買,100,A強勢追蹤,15.46,>MA5,多頭,1896.7,tracking
2026-08-12,7788.TW,松川精密,256.0,廣義上升三法、漲幅達標、周1K,買,79,A強勢追蹤,4.65,>MA5,糾結,1773.3,tracking
2026-08-12,8039.TW,台虹,227.0,廣義上升三法,買,55,C觀察,7.08,>MA5,糾結,30301.2,tracking
2026-08-12,8110.TW,華東,46.8,單跳空、下降趨勢線突破(中長期),買,55,C觀察,0.78,>MA5,多頭,6423.3,tracking
2026-08-12,8996.TW,高力,1170.0,漲停、廣義上升三法、漲幅達標、下降趨勢線突破(中長期)、周1K,買,94,A強勢追蹤,3.45,>MA5,多頭,2782.0,tracking
2026-08-12,9914.TW,美利達,93.3,周1K,買,68,B可追蹤,8.12,>MA5,多頭,9816.5,tracking
2026-08-12,9921.TW,巨大,109.0,周1K,買,68,B可追蹤,12.52,>MA5,多頭,9947.0,tracking
2026-08-12,9934.TW,成霖,11.85,廣義上升三法,買,74,B可追蹤,4.26,>MA5,多頭,3096.4,tracking
2026-08-12,9945.TW,潤泰新,27.2,廣義上升三法、下降趨勢線突破(中短期),買,62,C觀察,1.22,>MA5,多頭,5344.5,tracking
2026-08-12,1815.TWO,富喬,90.0,單跳空、廣義上升三法,買,77,A強勢追蹤,2.88,>MA5,多頭,6246.3,tracking
2026-08-12,3081.TWO,聯亞,2725.0,單跳空、漲停、廣義上升三法、漲幅達標、下降趨勢線突破(中長期)、周1K,買,100,A強勢追蹤,15.99,>MA5,多頭,1428.2,tracking
2026-08-12,3105.TWO,穩懋,400.0,廣義上升三法、漲幅達標、下降趨勢線突破(中長期),買,75,A強勢追蹤,3.21,>MA5,多頭,30344.6,tracking
2026-08-12,3211.TWO,順達,412.0,廣義上升三法、周1K,買,78,A強勢追蹤,5.95,>MA5,糾結,13664.2,tracking
2026-08-12,3234.TWO,光環,133.0,廣義上升三法、漲幅達標、周1K,買,85,A強勢追蹤,7.53,>MA5,多頭,5743.2,tracking
2026-08-12,3265.TWO,台星科,175.0,3K反轉、漲停、廣義上升三法、漲幅達標、下降趨勢線突破(中長期),買,98,A強勢追蹤,3.75,>MA5,糾結,2812.1,tracking
2026-08-12,3357.TWO,臺慶科,230.5,廣義上升三法、周1K,買,58,C觀察,1.02,>MA5,糾結,3526.6,tracking
2026-08-12,3360.TWO,尚立,17.45,3K反轉、漲停、廣義上升三法、漲幅達標、周1K,買,86,A強勢追蹤,-3.03,>MA5,糾結,1394.6,tracking
2026-08-12,3363.TWO,上詮,630.0,廣義上升三法,買,70,B可追蹤,2.83,>MA5,多頭,4488.6,tracking
2026-08-12,3490.TWO,單井,33.5,廣義上升三法,買,78,A強勢追蹤,6.0,>MA5,多頭,5441.9,tracking
2026-08-12,3498.TWO,陽程,131.0,廣義上升三法,買,69,B可追蹤,5.46,>MA5,多頭,2190.9,tracking
2026-08-12,3624.TWO,光頡,85.2,廣義上升三法、下降趨勢線突破(中長期)、周1K,買,62,C觀察,0.47,>MA5,糾結,12178.0,tracking
2026-08-12,4147.TWO,中裕,68.5,廣義上升三法、漲幅達標、周1K,買,93,A強勢追蹤,4.52,>MA5,多頭,5239.6,tracking
2026-08-12,4303.TWO,信立,47.0,3K反轉、廣義上升三法、下降趨勢線突破(中長期),買,93,A強勢追蹤,2.2,>MA5,多頭,1358.3,tracking
2026-08-12,4510.TWO,高鋒,44.55,3K反轉、漲停、廣義上升三法、漲幅達標、下降趨勢線突破(中長期),買,100,A強勢追蹤,5.17,>MA5,多頭,3776.7,tracking
2026-08-12,4707.TWO,磐亞,33.0,3K反轉、漲停、廣義上升三法、漲幅達標、下降趨勢線突破(中短期),買,80,A強勢追蹤,-1.84,>MA5,糾結,6727.1,tracking
2026-08-12,4908.TWO,前鼎,162.5,廣義上升三法、漲幅達標、下降趨勢線突破(中長期),買,64,C觀察,1.6,>MA5,多頭,2965.2,tracking
2026-08-12,4931.TWO,新盛力,267.0,廣義上升三法、周1K,買,88,A強勢追蹤,11.92,>MA5,多頭,16070.4,tracking
2026-08-12,4973.TWO,廣穎,158.5,廣義上升三法,買,61,C觀察,2.08,MA5~10,多頭,1660.0,tracking
2026-08-12,5289.TWO,宜鼎,1520.0,廣義上升三法,買,66,B可追蹤,2.32,>MA5,多頭,2467.8,tracking
2026-08-12,5351.TWO,鈺創,122.0,單跳空、周1K,買,80,A強勢追蹤,10.91,>MA5,多頭,8618.8,tracking
2026-08-12,5443.TWO,均豪,113.5,廣義上升三法,買,63,C觀察,5.92,>MA5,糾結,4983.9,tracking
2026-08-12,5468.TWO,凱鈺,31.7,周1K,買,69,B可追蹤,9.22,>MA5,多頭,1676.5,tracking
2026-08-12,5475.TWO,德宏,148.5,漲停、廣義上升三法、漲幅達標,買,65,B可追蹤,1.99,>MA5,糾結,15275.2,tracking
2026-08-12,5483.TWO,中美晶,185.0,3K反轉、漲停、漲幅達標、下降趨勢線突破(中短期),買,57,C觀察,-5.98,>MA5,糾結,32851.4,tracking
2026-08-12,5498.TWO,凱崴,55.2,廣義上升三法、漲幅達標,買,63,C觀察,3.7,>MA5,多頭,4052.8,tracking
2026-08-12,5864.TWO,致和證,33.45,單跳空、漲停、島狀反轉、漲幅達標、周1K,買,90,A強勢追蹤,0.27,>MA5,糾結,5997.7,tracking
2026-08-12,6121.TWO,新普,431.5,廣義上升三法、周1K,買,83,A強勢追蹤,5.83,>MA5,多頭,1428.9,tracking
2026-08-12,6173.TWO,信昌電,203.5,三白兵、雙漲停、漲停、廣義上升三法、漲幅達標、周1K,買,100,A強勢追蹤,3.68,>MA5,糾結,26224.3,tracking
2026-08-12,6265.TWO,方土昶,56.8,廣義上升三法,買,70,B可追蹤,4.23,>MA5,多頭,7529.2,tracking
2026-08-12,6274.TWO,台燿,1600.0,廣義上升三法、下降趨勢線突破(中長期),買,61,C觀察,6.3,>MA5,多頭,2418.7,tracking
2026-08-12,6292.TWO,迅德,66.3,周1K,買,64,C觀察,7.41,>MA5,多頭,2382.8,tracking
2026-08-12,6432.TWO,今展科,74.0,KD高腳,買,57,C觀察,0.95,>MA5,多頭,1430.4,tracking
2026-08-12,6530.TWO,創威,87.5,廣義上升三法、漲幅達標,買,59,C觀察,4.72,>MA5,多頭,2291.4,tracking
2026-08-12,6546.TWO,正基,68.0,漲停、廣義上升三法、漲幅達標、周1K,買,92,A強勢追蹤,4.26,>MA5,糾結,1060.7,tracking
2026-08-12,6761.TWO,穩得,178.5,廣義上升三法,買,74,B可追蹤,5.11,>MA5,多頭,1099.9,tracking
2026-08-12,6922.TWO,宸曜,213.0,廣義上升三法、周1K,買,79,A強勢追蹤,7.96,>MA5,多頭,1093.0,tracking
2026-08-12,8299.TWO,群聯,2210.0,單跳空、廣義上升三法、島狀反轉,買,100,A強勢追蹤,6.29,>MA5,多頭,6086.5,tracking
2026-08-12,8358.TWO,金居,418.5,單跳空、雙漲停、漲停、廣義上升三法、島狀反轉、漲幅達標、周1K,買,100,A強勢追蹤,3.55,>MA5,糾結,11218.4,tracking
2026-08-12,8436.TWO,大江,126.0,布林縮窄突破、周1K,買,74,B可追蹤,4.41,>MA5,多頭,2835.0,tracking
