scan_date,代碼,股票名稱,entry_price,訊號類型,訊號方向,訊號分數,追蹤等級,RS加權報酬%,MA位置,MA排列,成交量(張),status
2026-08-14,2331.TW,精英,20.7,KD高腳、漲幅達標、下降趨勢線突破,買,82,A強勢追蹤,2.3,>MA5,多頭,13138.9,tracking
2026-08-14,2342.TW,茂矽,40.7,廣義上升三法、周1K,買,80,A強勢追蹤,2.33,>MA5,多頭,3252.7,tracking
2026-08-14,2344.TW,華邦電,183.5,廣義上升三法、周1K,買,88,A強勢追蹤,6.81,>MA5,多頭,237449.6,tracking
2026-08-14,2349.TW,錸德,11.6,廣義上升三法、單跳空,買,74,B可追蹤,1.87,>MA5,多頭,5662.6,tracking
2026-08-14,2352.TW,佳世達,29.5,廣義上升三法、下降趨勢線突破,買,63,C觀察,0.33,>MA5,多頭,16114.2,tracking
2026-08-14,2353.TW,宏碁,32.3,廣義上升三法、周1K,買,84,A強勢追蹤,3.19,>MA5,多頭,59606.7,tracking
2026-08-14,2356.TW,英業達,69.9,周1K,買,73,B可追蹤,5.61,>MA5,多頭,59102.1,tracking
2026-08-14,2357.TW,華碩,996.0,雙跳空、單跳空、周1K,買,94,A強勢追蹤,11.98,>MA5,多頭,16200.4,tracking
2026-08-14,2359.TW,所羅門,159.5,單跳空,買,70,B可追蹤,5.44,>MA5,多頭,26248.1,tracking
2026-08-14,2360.TW,致茂,2300.0,單跳空、周1K,買,63,C觀察,7.33,>MA5,多頭,1728.3,tracking
2026-08-14,2362.TW,藍天,49.9,3K反轉、KD高腳、單跳空,買,100,A強勢追蹤,4.46,>MA5,多頭,4113.2,tracking
2026-08-14,2376.TW,技嘉,397.5,廣義上升三法、周1K,買,88,A強勢追蹤,7.47,>MA5,多頭,14300.3,tracking
2026-08-14,2382.TW,廣達,327.5,廣義上升三法、周1K,買,65,B可追蹤,2.33,>MA5,糾結,42294.4,tracking
2026-08-14,2383.TW,台光電,6165.0,廣義上升三法、漲幅達標、周1K,買,89,A強勢追蹤,10.26,>MA5,多頭,2972.5,tracking
2026-08-14,2385.TW,群光,107.5,廣義上升三法,買,64,C觀察,2.2,>MA5,糾結,3081.5,tracking
2026-08-14,2392.TW,正崴,43.05,廣義上升三法、漲停、漲幅達標、單跳空、下降趨勢線突破、周1K,買,100,A強勢追蹤,7.51,>MA5,多頭,16936.0,tracking
2026-08-14,2395.TW,研華,683.0,周1K,買,68,B可追蹤,7.65,>MA5,多頭,3170.2,tracking
2026-08-14,2399.TW,映泰,45.95,3K反轉、廣義上升三法、周1K,買,100,A強勢追蹤,6.68,>MA5,多頭,11421.7,tracking
2026-08-14,2408.TW,南亞科,512.0,周1K,買,68,B可追蹤,8.43,>MA5,多頭,104243.8,tracking
2026-08-14,2420.TW,新巨,58.6,廣義上升三法、單跳空、周1K,買,92,A強勢追蹤,1.58,>MA5,多頭,1104.4,tracking
2026-08-14,2428.TW,興勤,255.0,雙跳空、單跳空、周1K,買,82,A強勢追蹤,2.37,>MA5,多頭,1736.0,tracking
2026-08-14,2454.TW,聯發科,4210.0,單跳空,買,65,B可追蹤,6.34,>MA5,多頭,10639.4,tracking
2026-08-14,2464.TW,盟立,192.0,周1K,買,68,B可追蹤,8.92,>MA5,多頭,9994.9,tracking
2026-08-14,2468.TW,華經,35.35,單跳空,買,55,C觀察,0.84,>MA5,多頭,1461.0,tracking
2026-08-14,2474.TW,可成,204.5,廣義上升三法、Buy01,買,65,B可追蹤,3.75,>MA5,多頭,2365.7,tracking
2026-08-14,2492.TW,華新科,302.5,周1K,買,60,C觀察,4.97,>MA5,多頭,49263.9,tracking
2026-08-14,2495.TW,普安,39.5,單跳空、周1K,買,56,C觀察,1.67,>MA5,多頭,1259.3,tracking
2026-08-14,2536.TW,宏普,20.8,周1K,買,59,C觀察,2.92,MA5~10,多頭,3293.1,tracking
2026-08-14,2542.TW,興富發,46.2,單跳空、周1K,買,71,B可追蹤,2.18,>MA5,多頭,9241.5,tracking
2026-08-14,2603.TW,長榮,219.0,3K反轉、廣義上升三法、Buy01、下降趨勢線突破、周1K,買,100,A強勢追蹤,3.17,>MA5,多頭,13404.7,tracking
2026-08-14,2611.TW,志信,14.95,廣義上升三法、布林縮窄突破、周1K,買,100,A強勢追蹤,2.85,>MA5,多頭,1762.1,tracking
2026-08-14,2615.TW,萬海,90.6,3K反轉、廣義上升三法、布林縮窄突破、Buy01、周1K,買,100,A強勢追蹤,4.09,>MA5,多頭,27786.2,tracking
2026-08-14,2630.TW,亞航,53.1,3K反轉、漲停、漲幅達標、周1K,買,97,A強勢追蹤,2.13,>MA5,糾結,5281.6,tracking
2026-08-14,2634.TW,漢翔,70.6,漲停、漲幅達標、單跳空、周1K,買,96,A強勢追蹤,6.01,>MA5,糾結,79339.3,tracking
2026-08-14,2645.TW,長榮航太,200.0,3K反轉、KD高腳、漲停、漲幅達標、下降趨勢線突破,買,68,B可追蹤,-0.68,>MA5,空頭,13317.4,tracking
2026-08-14,2851.TW,中再保,38.75,廣義上升三法、布林縮窄突破、Buy01、周1K,買,100,A強勢追蹤,3.43,>MA5,多頭,3347.4,tracking
2026-08-14,2855.TW,統一證,47.4,單跳空、周1K,買,71,B可追蹤,2.78,>MA5,多頭,3285.8,tracking
2026-08-14,2867.TW,三商壽,9.75,Buy01、KD高腳、下降趨勢線突破,買,72,B可追蹤,1.58,>MA5,糾結,11801.4,tracking
2026-08-14,2881.TW,富邦金,129.5,3K反轉、廣義上升三法、Buy01,買,90,A強勢追蹤,1.2,>MA5,多頭,8900.4,tracking
2026-08-14,2882.TW,國泰金,101.5,3K反轉、廣義上升三法、Buy01、KD高腳、下降趨勢線突破,買,100,A強勢追蹤,1.93,>MA5,多頭,19159.0,tracking
2026-08-14,2883.TW,凱基金,31.65,廣義上升三法、Buy01,買,62,C觀察,1.6,>MA5,多頭,58388.6,tracking
2026-08-14,2887.TW,台新新光金,37.75,廣義上升三法、布林縮窄突破、單跳空、周1K,買,100,A強勢追蹤,2.78,>MA5,多頭,100568.9,tracking
2026-08-14,2905.TW,三商,17.1,3K反轉、Buy01、KD高腳、下降趨勢線突破,買,100,A強勢追蹤,3.32,>MA5,多頭,2932.3,tracking
2026-08-14,2915.TW,潤泰全,59.5,廣義上升三法、布林縮窄突破、漲停、漲幅達標、單跳空、周1K,買,100,A強勢追蹤,6.25,>MA5,多頭,14039.5,tracking
2026-08-14,3005.TW,神基,116.5,廣義上升三法、Buy01、KD高腳,買,97,A強勢追蹤,1.42,>MA5,多頭,4158.8,tracking
2026-08-14,3017.TW,奇鋐,3235.0,單跳空、周1K,買,80,A強勢追蹤,11.6,>MA5,多頭,7334.5,tracking
2026-08-14,3029.TW,零壹,111.5,單跳空,買,57,C觀察,2.08,>MA5,多頭,1973.2,tracking
2026-08-14,3037.TW,欣興,1020.0,巧妙點、周1K,買,84,A強勢追蹤,6.89,>MA5,多頭,9522.0,tracking
2026-08-14,3044.TW,健鼎,488.0,單跳空、周1K,買,75,A強勢追蹤,9.45,>MA5,多頭,5434.8,tracking
2026-08-14,3094.TW,聯傑,37.75,周1K,買,60,C觀察,2.2,>MA5,多頭,4072.4,tracking
2026-08-14,3189.TW,景碩,862.0,廣義上升三法、周1K,買,88,A強勢追蹤,6.2,>MA5,多頭,4262.7,tracking
2026-08-14,3229.TW,晟鈦,53.8,廣義上升三法、巧妙點、周1K,買,99,A強勢追蹤,8.97,>MA5,多頭,1015.1,tracking
2026-08-14,3312.TW,弘憶股,55.1,單跳空、周1K,買,75,A強勢追蹤,6.0,>MA5,多頭,7006.3,tracking
2026-08-14,3356.TW,奇偶,65.5,廣義上升三法、布林縮窄突破、雙跳空、單跳空、周1K,買,100,A強勢追蹤,6.84,>MA5,多頭,3506.1,tracking
2026-08-14,3406.TW,玉晶光,615.0,周1K,買,68,B可追蹤,6.27,>MA5,多頭,4498.2,tracking
2026-08-14,3443.TW,創意,5465.0,單跳空、周1K,買,71,B可追蹤,11.91,>MA5,多頭,2662.4,tracking
2026-08-14,3450.TW,聯鈞,510.0,巧妙點,買,65,B可追蹤,5.6,>MA5,多頭,1404.3,tracking
2026-08-14,3543.TW,州巧,40.1,廣義上升三法、巧妙點、周1K,買,100,A強勢追蹤,9.37,>MA5,多頭,1249.4,tracking
2026-08-14,3605.TW,宏致,131.5,單跳空、周1K,買,75,A強勢追蹤,16.46,>MA5,多頭,18785.0,tracking
2026-08-14,3617.TW,碩天,250.0,單跳空,買,61,C觀察,5.75,>MA5,多頭,2951.4,tracking
2026-08-14,3652.TW,精聯,37.5,廣義上升三法、巧妙點,買,80,A強勢追蹤,7.81,>MA5,多頭,1310.8,tracking
2026-08-14,3712.TW,永崴投控,22.2,周1K,買,64,C觀察,8.09,>MA5,多頭,2559.8,tracking
2026-08-14,4306.TW,炎洲,15.5,3K反轉、廣義上升三法、布林縮窄突破、Buy01、島狀反轉、單跳空、周1K,買,100,A強勢追蹤,2.5,>MA5,多頭,4987.3,tracking
2026-08-14,4564.TW,元翎,18.15,3K反轉、廣義上升三法、漲幅達標、周1K,買,98,A強勢追蹤,1.67,>MA5,糾結,4960.9,tracking
2026-08-14,4739.TW,康普,89.2,廣義上升三法,買,66,B可追蹤,2.57,>MA5,多頭,2290.9,tracking
2026-08-14,4916.TW,事欣科,106.0,3K反轉、廣義上升三法,買,79,A強勢追蹤,0.64,>MA5,多頭,7616.2,tracking
2026-08-14,4938.TW,和碩,94.8,單跳空,買,61,C觀察,4.78,>MA5,多頭,20981.5,tracking
2026-08-14,4976.TW,佳凌,37.8,KD高腳,買,63,C觀察,4.0,>MA5,糾結,5839.7,tracking
2026-08-14,5471.TW,松翰,58.5,廣義上升三法、Buy01、周1K,買,87,A強勢追蹤,2.39,>MA5,多頭,6873.0,tracking
2026-08-14,5515.TW,建國,48.45,單跳空、周1K,買,75,A強勢追蹤,5.61,>MA5,多頭,1429.3,tracking
2026-08-14,5521.TW,工信,10.7,單跳空、周1K,買,67,B可追蹤,2.42,>MA5,多頭,1711.5,tracking
2026-08-14,5608.TW,四維航,14.1,單跳空,買,57,C觀察,2.15,>MA5,多頭,1381.8,tracking
2026-08-14,6108.TW,競國,22.1,廣義上升三法、周1K,買,92,A強勢追蹤,9.66,>MA5,多頭,3077.5,tracking
2026-08-14,6155.TW,鈞寶,63.7,周1K,買,68,B可追蹤,5.51,>MA5,多頭,14018.7,tracking
2026-08-14,6213.TW,聯茂,480.0,廣義上升三法、周1K,買,80,A強勢追蹤,15.34,>MA5,多頭,3948.6,tracking
2026-08-14,6214.TW,精誠,172.0,雙跳空、雙漲停、漲停、漲幅達標、單跳空、周1K,買,100,A強勢追蹤,8.43,>MA5,多頭,1862.8,tracking
2026-08-14,6269.TW,台郡,65.7,廣義上升三法、Buy01,買,65,B可追蹤,3.98,MA5~10,多頭,3522.3,tracking
2026-08-14,6415.TW,矽力*-KY,480.0,周1K,買,65,B可追蹤,4.03,>MA5,多頭,7708.4,tracking
2026-08-14,6426.TW,統新,219.0,單跳空,買,58,C觀察,9.15,>MA5,多頭,1026.2,tracking
2026-08-14,6442.TW,光聖,1560.0,廣義上升三法,買,61,C觀察,7.86,>MA5,多頭,2585.9,tracking
2026-08-14,6446.TW,藥華藥,1500.0,廣義上升三法、周1K,買,88,A強勢追蹤,9.46,>MA5,多頭,4008.3,tracking
2026-08-14,6477.TW,安集,38.25,3K反轉、Buy01、漲停、漲幅達標、周1K,買,82,A強勢追蹤,2.78,>MA5,空頭,4938.5,tracking
2026-08-14,6672.TW,騰輝電子-KY,270.0,廣義上升三法,買,78,A強勢追蹤,6.56,>MA5,多頭,6285.7,tracking
2026-08-14,6753.TW,龍德造船,158.0,漲停、漲幅達標、周1K,買,93,A強勢追蹤,6.28,>MA5,多頭,8142.0,tracking
2026-08-14,6770.TW,力積電,78.4,廣義上升三法、單跳空、周1K,買,100,A強勢追蹤,7.49,>MA5,多頭,527164.2,tracking
2026-08-14,7788.TW,松川精密,268.0,周1K,買,64,C觀察,6.35,>MA5,多頭,1801.1,tracking
2026-08-14,7795.TW,長廣,536.0,雙跳空、單跳空、周1K,買,82,A強勢追蹤,7.83,>MA5,多頭,2975.7,tracking
2026-08-14,8021.TW,尖點,434.0,廣義上升三法,買,58,C觀察,2.15,>MA5,多頭,1108.9,tracking
2026-08-14,8033.TW,雷虎,201.5,漲停、漲幅達標、三白兵、周1K,買,81,A強勢追蹤,0.72,>MA5,多頭,16890.0,tracking
2026-08-14,8039.TW,台虹,272.5,漲幅達標、三白兵、下降趨勢線突破,買,65,B可追蹤,12.67,>MA5,多頭,55895.3,tracking
2026-08-14,8046.TW,南電,1305.0,廣義上升三法、漲幅達標、周1K,買,93,A強勢追蹤,7.69,>MA5,多頭,23289.4,tracking
2026-08-14,8070.TW,長華*,49.65,廣義上升三法,買,63,C觀察,1.66,>MA5,多頭,4467.0,tracking
2026-08-14,8110.TW,華東,46.85,單跳空,買,62,C觀察,2.67,>MA5,多頭,10588.4,tracking
2026-08-14,8222.TW,寶一,41.3,3K反轉、廣義上升三法、周1K,買,100,A強勢追蹤,4.2,>MA5,多頭,4892.2,tracking
2026-08-14,8473.TW,山林水,45.15,單跳空、周1K,買,57,C觀察,2.76,>MA5,糾結,1195.6,tracking
2026-08-14,8996.TW,高力,1280.0,單跳空、周1K,買,67,B可追蹤,10.26,>MA5,多頭,6186.5,tracking
2026-08-14,9904.TW,寶成,25.25,3K反轉、廣義上升三法、布林縮窄突破、單跳空、下降趨勢線突破,買,100,A強勢追蹤,1.69,>MA5,糾結,55011.5,tracking
2026-08-14,9933.TW,中鼎,42.9,廣義上升三法、單跳空、周1K,買,100,A強勢追蹤,4.94,>MA5,多頭,4400.9,tracking
2026-08-14,9945.TW,潤泰新,29.8,廣義上升三法、布林縮窄突破、漲停、漲幅達標、單跳空、周1K,買,100,A強勢追蹤,4.95,>MA5,多頭,37220.7,tracking
2026-08-14,9105.TW,泰金寶-DR,8.61,廣義上升三法、KD高腳、周1K,買,100,A強勢追蹤,1.89,>MA5,多頭,33761.5,tracking
2026-08-14,1336.TWO,台翰,17.65,廣義上升三法、漲停、漲幅達標、下降趨勢線突破、周1K,買,100,A強勢追蹤,8.52,>MA5,多頭,3488.2,tracking
2026-08-14,1586.TWO,和勤,19.2,布林縮窄突破,買,69,B可追蹤,2.43,>MA5,多頭,1135.1,tracking
2026-08-14,1815.TWO,富喬,91.5,單跳空,買,62,C觀察,4.6,>MA5,多頭,7731.7,tracking
2026-08-14,3211.TWO,順達,391.0,周1K,買,55,C觀察,4.5,MA5~10,多頭,6907.4,tracking
2026-08-14,3230.TWO,錦明,44.45,3K反轉、廣義上升三法、漲停、漲幅達標、周1K,買,100,A強勢追蹤,2.1,>MA5,多頭,1601.8,tracking
2026-08-14,3234.TWO,光環,136.5,周1K,買,60,C觀察,12.45,>MA5,多頭,3491.2,tracking
2026-08-14,3287.TWO,廣寰科,37.5,廣義上升三法、單跳空、周1K,買,98,A強勢追蹤,11.46,>MA5,多頭,2814.2,tracking
2026-08-14,3388.TWO,崇越電,83.9,廣義上升三法、布林縮窄突破、漲停、漲幅達標,買,100,A強勢追蹤,5.59,>MA5,多頭,2754.4,tracking
2026-08-14,3455.TWO,由田,230.0,廣義上升三法,買,74,B可追蹤,7.89,>MA5,多頭,2433.3,tracking
2026-08-14,3490.TWO,單井,39.65,廣義上升三法、雙跳空、漲幅達標、單跳空、周1K,買,100,A強勢追蹤,14.27,>MA5,多頭,12730.0,tracking
2026-08-14,3498.TWO,陽程,158.0,廣義上升三法、雙跳空、雙漲停、漲停、漲幅達標、單跳空、三白兵、周1K,買,100,A強勢追蹤,15.34,>MA5,多頭,6322.7,tracking
2026-08-14,3615.TWO,安可,38.65,廣義上升三法、單跳空、周1K,買,78,A強勢追蹤,1.52,>MA5,糾結,2027.8,tracking
2026-08-14,3624.TWO,光頡,89.5,單跳空、周1K,買,59,C觀察,3.88,>MA5,多頭,11215.4,tracking
2026-08-14,4416.TWO,三圓,10.85,3K反轉、KD高腳、單跳空,買,100,A強勢追蹤,1.76,>MA5,多頭,1769.1,tracking
2026-08-14,4510.TWO,高鋒,46.45,單跳空,買,70,B可追蹤,7.14,>MA5,多頭,5683.2,tracking
2026-08-14,4533.TWO,協易機,28.4,廣義上升三法、單跳空,買,76,A強勢追蹤,5.2,>MA5,多頭,2562.1,tracking
2026-08-14,4541.TWO,晟田,73.9,廣義上升三法、周1K,買,72,B可追蹤,3.3,>MA5,多頭,17615.5,tracking
2026-08-14,4931.TWO,新盛力,263.0,巧妙點、周1K,買,75,A強勢追蹤,10.82,>MA5,多頭,1683.9,tracking
2026-08-14,5351.TWO,鈺創,133.0,廣義上升三法、單跳空、周1K,買,100,A強勢追蹤,16.18,>MA5,多頭,11178.5,tracking
2026-08-14,5371.TWO,中光電,90.1,3K反轉、廣義上升三法、周1K,買,100,A強勢追蹤,4.04,>MA5,多頭,36761.0,tracking
2026-08-14,5464.TWO,霖宏,75.4,雙跳空、單跳空、周1K,買,69,B可追蹤,4.14,>MA5,糾結,1383.2,tracking
2026-08-14,5475.TWO,德宏,170.5,廣義上升三法、單跳空、三白兵,買,94,A強勢追蹤,11.01,>MA5,多頭,27813.6,tracking
2026-08-14,5864.TWO,致和證,34.2,廣義上升三法、雙跳空、單跳空、周1K,買,97,A強勢追蹤,4.74,>MA5,糾結,3902.1,tracking
2026-08-14,6015.TWO,宏遠證,16.45,單跳空、周1K,買,55,C觀察,1.52,>MA5,糾結,2703.5,tracking
2026-08-14,6026.TWO,福邦證,14.65,單跳空,買,55,C觀察,1.56,>MA5,多頭,1108.5,tracking
2026-08-14,6121.TWO,新普,412.0,周1K,買,55,C觀察,4.42,MA5~10,多頭,1254.6,tracking
2026-08-14,6125.TWO,廣運,51.6,廣義上升三法,買,63,C觀察,1.53,>MA5,多頭,1042.1,tracking
2026-08-14,6134.TWO,萬旭,28.7,廣義上升三法,買,66,B可追蹤,3.12,>MA5,多頭,1012.4,tracking
2026-08-14,6173.TWO,信昌電,210.0,三白兵、周1K,買,65,B可追蹤,9.53,>MA5,多頭,19067.5,tracking
2026-08-14,6187.TWO,萬潤,1275.0,單跳空,買,57,C觀察,8.51,>MA5,多頭,4683.7,tracking
2026-08-14,6259.TWO,百徽,33.45,廣義上升三法、Buy01、周1K,買,78,A強勢追蹤,3.51,>MA5,糾結,1420.1,tracking
2026-08-14,6265.TWO,方土昶,62.5,廣義上升三法、單跳空、周1K,買,100,A強勢追蹤,8.89,>MA5,多頭,14942.6,tracking
2026-08-14,6274.TWO,台燿,1675.0,廣義上升三法、周1K,買,80,A強勢追蹤,11.6,>MA5,多頭,3529.3,tracking
2026-08-14,6538.TWO,倉和,184.0,單跳空、周1K,買,72,B可追蹤,11.94,>MA5,多頭,5675.4,tracking
2026-08-14,6683.TWO,雍智科技,1370.0,單跳空,買,61,C觀察,8.26,>MA5,多頭,1249.0,tracking
2026-08-14,6716.TWO,應廣,123.5,廣義上升三法、周1K,買,79,A強勢追蹤,14.88,>MA5,多頭,2077.0,tracking
2026-08-14,6727.TWO,亞泰金屬,432.0,漲停、漲幅達標、下降趨勢線突破,買,79,A強勢追蹤,6.85,>MA5,多頭,1946.2,tracking
2026-08-14,6761.TWO,穩得,184.0,廣義上升三法、島狀反轉、單跳空、周1K,買,100,A強勢追蹤,8.29,>MA5,多頭,1619.8,tracking
2026-08-14,6829.TWO,千附精密,244.0,廣義上升三法、漲停、漲幅達標、周1K,買,100,A強勢追蹤,9.6,>MA5,多頭,2804.3,tracking
2026-08-14,6840.TWO,東研信超,81.0,雙跳空、漲幅達標、單跳空、周1K,買,100,A強勢追蹤,10.55,>MA5,多頭,2307.7,tracking
2026-08-14,7402.TWO,邑錡,115.5,3K反轉、KD高腳、漲停、漲幅達標、下降趨勢線突破、周1K,買,100,A強勢追蹤,2.28,>MA5,糾結,1410.4,tracking
2026-08-14,7792.TWO,安葆,250.0,雙跳空、單跳空,買,73,B可追蹤,8.3,>MA5,多頭,1353.5,tracking
2026-08-14,8043.TWO,蜜望實,146.0,周1K,買,60,C觀察,4.19,>MA5,多頭,3791.9,tracking
2026-08-14,8358.TWO,金居,428.5,廣義上升三法、單跳空、周1K,買,99,A強勢追蹤,6.98,>MA5,多頭,45093.1,tracking
