scan_date,代碼,股票名稱,entry_price,訊號類型,訊號方向,訊號分數,追蹤等級,RS加權報酬%,MA位置,MA排列,成交量(張),status
2026-08-13,2376.TW,技嘉,393.5,廣義上升三法、周1K,買,88,A強勢追蹤,6.36,>MA5,多頭,18476.2,tracking
2026-08-13,2377.TW,微星,168.0,周1K,買,68,B可追蹤,5.14,>MA5,多頭,51164.4,tracking
2026-08-13,2383.TW,台光電,5690.0,周1K,買,56,C觀察,4.85,>MA5,多頭,1566.9,tracking
2026-08-13,2392.TW,正崴,39.15,周1K,買,60,C觀察,2.62,>MA5,多頭,2131.0,tracking
2026-08-13,2393.TW,億光,65.2,廣義上升三法、周1K,買,67,B可追蹤,0.08,>MA5,糾結,5285.0,tracking
2026-08-13,2395.TW,研華,698.0,廣義上升三法、巧妙點、周1K,買,100,A強勢追蹤,8.5,>MA5,多頭,4150.8,tracking
2026-08-13,2408.TW,南亞科,514.0,廣義上升三法、周1K,買,83,A強勢追蹤,7.59,>MA5,多頭,128409.8,tracking
2026-08-13,2413.TW,環科,45.4,周1K,買,56,C觀察,3.05,>MA5,多頭,1011.9,tracking
2026-08-13,2417.TW,圓剛,45.45,廣義上升三法,買,61,C觀察,3.79,>MA5,多頭,1708.1,tracking
2026-08-13,2428.TW,興勤,259.5,雙跳空、單跳空、周1K,買,74,B可追蹤,1.28,>MA5,糾結,5507.0,tracking
2026-08-13,2436.TW,偉詮電,71.2,3K反轉、廣義上升三法、周1K,買,100,A強勢追蹤,7.15,>MA5,多頭,7892.7,tracking
2026-08-13,2451.TW,創見,302.0,KD高腳,買,73,B可追蹤,4.78,>MA5,多頭,6935.0,tracking
2026-08-13,2454.TW,聯發科,4225.0,單跳空、島狀反轉、周1K,買,88,A強勢追蹤,4.99,>MA5,多頭,12110.0,tracking
2026-08-13,2464.TW,盟立,196.0,周1K,買,68,B可追蹤,8.46,>MA5,多頭,17163.3,tracking
2026-08-13,2465.TW,麗臺,105.0,廣義上升三法、三白兵、單跳空、雙漲停、漲停、漲幅達標、周1K,買,100,A強勢追蹤,11.24,>MA5,多頭,12831.6,tracking
2026-08-13,2483.TW,百容,40.05,單跳空、漲停、島狀反轉、KD高腳、漲幅達標、周1K,買,66,B可追蹤,-1.27,>MA5,空頭,2330.4,tracking
2026-08-13,2492.TW,華新科,316.5,三白兵、漲停、漲幅達標、周1K,買,94,A強勢追蹤,6.0,>MA5,糾結,26760.1,tracking
2026-08-13,2536.TW,宏普,21.45,周1K,買,68,B可追蹤,5.91,>MA5,多頭,2523.8,tracking
2026-08-13,2542.TW,興富發,46.4,廣義上升三法、布林縮窄突破、Buy01、單跳空、島狀反轉、下降趨勢線突破、周1K,買,100,A強勢追蹤,2.44,>MA5,多頭,16821.1,tracking
2026-08-13,2603.TW,長榮,215.5,廣義上升三法、Buy01、周1K,買,91,A強勢追蹤,2.66,>MA5,多頭,6043.2,tracking
2026-08-13,2634.TW,漢翔,64.2,3K反轉、廣義上升三法、單跳空、下降趨勢線突破,買,94,A強勢追蹤,0.64,>MA5,糾結,31834.6,tracking
2026-08-13,2851.TW,中再保,37.85,廣義上升三法、布林縮窄突破、Buy01、周1K,買,100,A強勢追蹤,2.24,>MA5,多頭,2113.3,tracking
2026-08-13,2855.TW,統一證,47.35,單跳空、周1K,買,64,C觀察,1.72,>MA5,多頭,3823.3,tracking
2026-08-13,2867.TW,三商壽,9.62,3K反轉、Buy01,買,58,C觀察,1.26,>MA5,糾結,12499.7,tracking
2026-08-13,2883.TW,凱基金,31.5,廣義上升三法、Buy01,買,62,C觀察,1.28,>MA5,多頭,34310.6,tracking
2026-08-13,2885.TW,元大金,69.7,3K反轉、Buy01、KD高腳,買,98,A強勢追蹤,1.74,>MA5,多頭,18960.3,tracking
2026-08-13,2887.TW,台新新光金,36.2,3K反轉、Buy01,買,68,B可追蹤,1.09,>MA5,多頭,57400.9,tracking
2026-08-13,2889.TW,國票金,15.55,3K反轉、廣義上升三法、單跳空,買,62,C觀察,-0.05,>MA5,空頭,11371.6,tracking
2026-08-13,3003.TW,健和興,69.3,單跳空、周1K,買,63,C觀察,4.34,>MA5,多頭,1315.2,tracking
2026-08-13,3010.TW,華立,131.0,單跳空、周1K,買,63,C觀察,4.23,>MA5,多頭,1078.8,tracking
2026-08-13,3017.TW,奇鋐,3200.0,廣義上升三法、單跳空、漲停、漲幅達標、周1K,買,100,A強勢追蹤,10.63,>MA5,多頭,10528.2,tracking
2026-08-13,3026.TW,禾伸堂,691.0,三白兵、單跳空、周1K,買,66,B可追蹤,4.82,>MA5,糾結,24899.6,tracking
2026-08-13,3029.TW,零壹,111.5,3K反轉、Buy01、單跳空,買,83,A強勢追蹤,1.64,>MA5,多頭,2206.5,tracking
2026-08-13,3042.TW,晶技,186.5,廣義上升三法,買,62,C觀察,2.57,>MA5,多頭,18438.0,tracking
2026-08-13,3044.TW,健鼎,495.0,雙跳空、單跳空、周1K,買,99,A強勢追蹤,9.15,>MA5,多頭,14118.8,tracking
2026-08-13,3049.TW,精金,11.35,廣義上升三法、單跳空、島狀反轉,買,76,A強勢追蹤,0.86,>MA5,糾結,7138.3,tracking
2026-08-13,3052.TW,夆典,11.25,廣義上升三法、布林縮窄突破、單跳空、周1K,買,100,A強勢追蹤,1.89,>MA5,多頭,1615.5,tracking
2026-08-13,3094.TW,聯傑,38.8,3K反轉、下降趨勢線突破、周1K,買,81,A強勢追蹤,1.26,>MA5,多頭,4392.3,tracking
2026-08-13,3189.TW,景碩,851.0,巧妙點,買,61,C觀察,4.54,>MA5,多頭,4535.5,tracking
2026-08-13,3229.TW,晟鈦,53.0,周1K,買,56,C觀察,9.09,>MA5,多頭,1493.5,tracking
2026-08-13,3231.TW,緯創,197.0,巧妙點、周1K,買,84,A強勢追蹤,7.4,>MA5,多頭,72179.7,tracking
2026-08-13,3312.TW,弘憶股,56.8,單跳空、漲停、漲幅達標、下降趨勢線突破、周1K,買,100,A強勢追蹤,6.62,>MA5,多頭,2174.3,tracking
2026-08-13,3356.TW,奇偶,62.9,布林縮窄突破、Buy01、雙跳空、單跳空、周1K,買,100,A強勢追蹤,3.71,>MA5,多頭,1420.6,tracking
2026-08-13,3406.TW,玉晶光,629.0,廣義上升三法、Buy01、漲幅達標、周1K,買,99,A強勢追蹤,6.37,>MA5,多頭,6185.0,tracking
2026-08-13,3443.TW,創意,5540.0,廣義上升三法、單跳空、漲幅達標、周1K,買,100,A強勢追蹤,12.09,>MA5,多頭,2991.7,tracking
2026-08-13,3450.TW,聯鈞,527.0,3K反轉、巧妙點、下降趨勢線突破,買,98,A強勢追蹤,5.96,>MA5,多頭,2531.6,tracking
2026-08-13,3515.TW,華擎,236.0,廣義上升三法、Buy01、周1K,買,87,A強勢追蹤,4.94,>MA5,多頭,2214.1,tracking
2026-08-13,3532.TW,台勝科,343.0,單跳空、雙漲停、漲停、島狀反轉、漲幅達標,買,65,B可追蹤,-2.74,>MA5,糾結,5505.2,tracking
2026-08-13,3543.TW,州巧,40.1,周1K,買,69,B可追蹤,7.72,>MA5,多頭,2933.9,tracking
2026-08-13,3550.TW,聯穎,24.1,廣義上升三法、下降趨勢線突破,買,63,C觀察,1.6,>MA5,多頭,3768.3,tracking
2026-08-13,3605.TW,宏致,132.0,廣義上升三法、單跳空、漲停、島狀反轉、漲幅達標、周1K,買,100,A強勢追蹤,15.31,>MA5,多頭,13814.4,tracking
2026-08-13,3652.TW,精聯,38.0,廣義上升三法,買,74,B可追蹤,7.44,>MA5,多頭,2001.2,tracking
2026-08-13,3661.TW,世芯-KY,4190.0,3K反轉、廣義上升三法、下降趨勢線突破,買,100,A強勢追蹤,6.57,>MA5,多頭,2844.0,tracking
2026-08-13,3665.TW,貿聯-KY,2205.0,3K反轉、巧妙點,買,60,C觀察,2.13,>MA5,糾結,2618.6,tracking
2026-08-13,3712.TW,永崴投控,22.2,周1K,買,64,C觀察,7.9,>MA5,多頭,1212.0,tracking
2026-08-13,4566.TW,時碩工業,75.5,3K反轉、廣義上升三法、KD高腳,買,100,A強勢追蹤,4.78,>MA5,多頭,6475.7,tracking
2026-08-13,4736.TW,泰博,141.0,廣義上升三法、布林縮窄突破、單跳空、周1K,買,100,A強勢追蹤,3.57,>MA5,多頭,1361.6,tracking
2026-08-13,4938.TW,和碩,94.8,單跳空、島狀反轉,買,75,A強勢追蹤,4.38,>MA5,多頭,66759.7,tracking
2026-08-13,5471.TW,松翰,58.1,3K反轉、周1K,買,74,B可追蹤,1.35,>MA5,多頭,6279.5,tracking
2026-08-13,5515.TW,建國,50.4,廣義上升三法、布林縮窄突破、單跳空、漲停、漲幅達標、周1K,買,100,A強勢追蹤,7.79,>MA5,多頭,2740.0,tracking
2026-08-13,5521.TW,工信,10.75,3K反轉、布林縮窄突破、單跳空、下降趨勢線突破、周1K,買,100,A強勢追蹤,2.05,>MA5,多頭,5327.8,tracking
2026-08-13,5607.TW,遠雄港,52.2,廣義上升三法、布林縮窄突破、Buy01、周1K,買,95,A強勢追蹤,1.97,>MA5,糾結,1186.7,tracking
2026-08-13,6108.TW,競國,21.7,廣義上升三法、單跳空、漲幅達標、下降趨勢線突破、周1K,買,100,A強勢追蹤,8.98,>MA5,多頭,3936.1,tracking
2026-08-13,6152.TW,百一,15.35,單跳空,買,65,B可追蹤,10.55,>MA5,多頭,3206.3,tracking
2026-08-13,6206.TW,飛捷,156.5,廣義上升三法、KD高腳、漲幅達標,買,100,A強勢追蹤,6.77,>MA5,多頭,5028.0,tracking
2026-08-13,6213.TW,聯茂,469.0,周1K,買,65,B可追蹤,16.43,>MA5,多頭,6991.8,tracking
2026-08-13,6215.TW,和椿,107.0,廣義上升三法,買,70,B可追蹤,3.16,>MA5,多頭,3025.7,tracking
2026-08-13,6277.TW,宏正,84.2,3K反轉、廣義上升三法、布林縮窄突破、漲幅達標,買,100,A強勢追蹤,5.05,>MA5,多頭,1763.0,tracking
2026-08-13,6446.TW,藥華藥,1445.0,周1K,買,68,B可追蹤,6.06,>MA5,多頭,3396.0,tracking
2026-08-13,6456.TW,GIS-KY,67.3,單跳空,買,57,C觀察,2.36,>MA5,多頭,3228.7,tracking
2026-08-13,6770.TW,力積電,74.9,單跳空、周1K,買,72,B可追蹤,4.14,>MA5,多頭,470649.6,tracking
2026-08-13,6834.TW,天二科技,107.5,周1K,買,60,C觀察,5.16,>MA5,多頭,9925.9,tracking
2026-08-13,6933.TW,AMAX-KY,197.5,單跳空、周1K,買,76,A強勢追蹤,8.49,>MA5,多頭,1066.6,tracking
2026-08-13,7711.TW,永擎,491.5,三白兵、雙漲停、漲停、漲幅達標、周1K,買,100,A強勢追蹤,18.06,>MA5,多頭,2037.7,tracking
2026-08-13,7769.TW,鴻勁,6770.0,單跳空、KD高腳、下降趨勢線突破,買,81,A強勢追蹤,1.56,>MA5,多頭,1096.3,tracking
2026-08-13,7788.TW,松川精密,275.5,廣義上升三法、漲幅達標、周1K,買,97,A強勢追蹤,8.39,>MA5,多頭,2833.8,tracking
2026-08-13,7795.TW,長廣,556.0,三白兵、雙跳空、單跳空、雙漲停、漲停、漲幅達標、周1K,買,100,A強勢追蹤,8.94,>MA5,多頭,3591.1,tracking
2026-08-13,8039.TW,台虹,249.5,漲停、漲幅達標,買,78,A強勢追蹤,11.55,>MA5,多頭,22807.1,tracking
2026-08-13,8112.TW,至上,97.8,單跳空,買,65,B可追蹤,5.19,>MA5,多頭,23367.6,tracking
2026-08-13,8261.TW,富鼎,202.0,廣義上升三法、漲停、漲幅達標,買,65,B可追蹤,0.38,>MA5,糾結,11050.3,tracking
2026-08-13,8996.TW,高力,1285.0,單跳空、雙漲停、漲停、島狀反轉、漲幅達標、周1K,買,100,A強勢追蹤,8.05,>MA5,多頭,3924.7,tracking
2026-08-13,9933.TW,中鼎,42.2,廣義上升三法、Buy01、單跳空、周1K,買,94,A強勢追蹤,3.72,>MA5,糾結,3928.8,tracking
2026-08-13,1586.TWO,和勤,18.75,廣義上升三法、布林縮窄突破、KD高腳,買,100,A強勢追蹤,1.37,>MA5,多頭,1426.5,tracking
2026-08-13,1815.TWO,富喬,89.9,單跳空,買,57,C觀察,3.21,>MA5,多頭,4001.5,tracking
2026-08-13,3234.TWO,光環,141.0,三白兵、周1K,買,65,B可追蹤,12.54,>MA5,多頭,8143.6,tracking
2026-08-13,3236.TWO,千如,47.3,周1K,買,58,C觀察,0.71,>MA5,多頭,7424.9,tracking
2026-08-13,3264.TWO,欣銓,230.5,3K反轉、周1K,買,76,A強勢追蹤,3.0,>MA5,多頭,16814.7,tracking
2026-08-13,3265.TWO,台星科,181.0,Buy01、單跳空,買,70,B可追蹤,5.04,>MA5,多頭,3543.9,tracking
2026-08-13,3287.TWO,廣寰科,35.7,單跳空、周1K,買,75,A強勢追蹤,7.97,>MA5,多頭,1413.3,tracking
2026-08-13,3357.TWO,臺慶科,253.5,三白兵、漲停、漲幅達標、周1K,買,100,A強勢追蹤,6.67,>MA5,多頭,3885.6,tracking
2026-08-13,3430.TWO,奇鈦科,119.0,廣義上升三法、單跳空、島狀反轉、下降趨勢線突破,買,63,C觀察,-1.08,>MA5,糾結,1174.8,tracking
2026-08-13,3455.TWO,由田,225.0,廣義上升三法,買,74,B可追蹤,6.09,>MA5,多頭,2765.6,tracking
2026-08-13,3490.TWO,單井,36.85,單跳空、漲停、漲幅達標,買,100,A強勢追蹤,9.82,>MA5,多頭,3134.0,tracking
2026-08-13,3498.TWO,陽程,144.0,三白兵、單跳空、漲停、島狀反轉、漲幅達標,買,100,A強勢追蹤,10.37,>MA5,多頭,1759.3,tracking
2026-08-13,3624.TWO,光頡,95.1,廣義上升三法、單跳空、漲停、島狀反轉、漲幅達標、周1K,買,100,A強勢追蹤,6.31,>MA5,糾結,7674.4,tracking
2026-08-13,4147.TWO,中裕,65.2,周1K,買,56,C觀察,2.33,>MA5,多頭,1621.5,tracking
2026-08-13,4510.TWO,高鋒,45.7,廣義上升三法、單跳空,買,85,A強勢追蹤,6.47,>MA5,多頭,5149.2,tracking
2026-08-13,4533.TWO,協易機,28.2,廣義上升三法、單跳空、下降趨勢線突破,買,74,B可追蹤,3.55,>MA5,糾結,3331.2,tracking
2026-08-13,4541.TWO,晟田,72.6,廣義上升三法、周1K,買,62,C觀察,3.85,>MA5,糾結,5152.4,tracking
2026-08-13,4561.TWO,健椿,45.65,單跳空,買,61,C觀察,6.9,>MA5,多頭,1432.0,tracking
2026-08-13,4743.TWO,合一,47.95,廣義上升三法、單跳空,買,60,C觀察,0.47,>MA5,糾結,1391.2,tracking
2026-08-13,4931.TWO,新盛力,261.0,單跳空、周1K,買,71,B可追蹤,9.26,>MA5,多頭,2335.1,tracking
2026-08-13,4939.TWO,亞電,63.9,3K反轉、廣義上升三法、下降趨勢線突破、周1K,買,91,A強勢追蹤,2.22,>MA5,糾結,14479.7,tracking
2026-08-13,4973.TWO,廣穎,163.5,3K反轉、單跳空、下降趨勢線突破,買,90,A強勢追蹤,3.27,>MA5,多頭,3486.4,tracking
2026-08-13,5351.TWO,鈺創,129.0,廣義上升三法、單跳空、周1K,買,100,A強勢追蹤,14.29,>MA5,多頭,8733.6,tracking
2026-08-13,5425.TWO,台半,88.8,單跳空、島狀反轉、周1K,買,71,B可追蹤,-0.35,>MA5,多頭,14789.4,tracking
2026-08-13,5443.TWO,均豪,107.0,單跳空,買,57,C觀察,3.38,>MA5,多頭,3325.5,tracking
2026-08-13,5475.TWO,德宏,163.0,三白兵、單跳空、雙漲停、漲停、漲幅達標,買,91,A強勢追蹤,7.91,>MA5,糾結,24383.4,tracking
2026-08-13,5864.TWO,致和證,33.9,雙跳空、單跳空、周1K,買,81,A強勢追蹤,2.69,>MA5,糾結,5043.1,tracking
2026-08-13,6130.TWO,上亞科技,29.7,廣義上升三法、三白兵、漲停、漲幅達標、周1K,買,100,A強勢追蹤,6.84,>MA5,多頭,1299.5,tracking
2026-08-13,6173.TWO,信昌電,223.5,三白兵、雙漲停、漲停、漲幅達標、周1K,買,100,A強勢追蹤,9.56,>MA5,多頭,36706.2,tracking
2026-08-13,6179.TWO,亞通,27.85,3K反轉、廣義上升三法,買,82,A強勢追蹤,2.16,>MA5,多頭,1764.8,tracking
2026-08-13,6182.TWO,合晶,113.0,單跳空、雙漲停、漲停、島狀反轉、漲幅達標,買,65,B可追蹤,-4.01,>MA5,糾結,32153.2,tracking
2026-08-13,6187.TWO,萬潤,1270.0,單跳空、雙漲停、漲停、漲幅達標、下降趨勢線突破,買,96,A強勢追蹤,6.6,>MA5,多頭,6271.7,tracking
2026-08-13,6265.TWO,方土昶,58.9,廣義上升三法,買,78,A強勢追蹤,6.02,>MA5,多頭,9135.1,tracking
2026-08-13,6432.TWO,今展科,78.0,3K反轉,買,66,B可追蹤,2.61,>MA5,多頭,3055.1,tracking
2026-08-13,6435.TWO,大中,276.5,單跳空、島狀反轉、周1K,買,59,C觀察,0.86,>MA5,糾結,1285.5,tracking
2026-08-13,6488.TWO,環球晶,1025.0,單跳空、雙漲停、漲停、島狀反轉、漲幅達標,買,65,B可追蹤,-0.32,>MA5,糾結,9988.3,tracking
2026-08-13,6509.TWO,聚和,49.0,廣義上升三法,買,63,C觀察,0.75,>MA5,多頭,1329.4,tracking
2026-08-13,6538.TWO,倉和,177.5,單跳空、雙漲停、漲停、島狀反轉、漲幅達標、周1K,買,100,A強勢追蹤,8.0,>MA5,多頭,4061.3,tracking
2026-08-13,6547.TWO,高端疫苗,52.2,廣義上升三法,買,74,B可追蹤,3.26,>MA5,多頭,3193.9,tracking
2026-08-13,6603.TWO,富強鑫,28.85,廣義上升三法、KD高腳、周1K,買,100,A強勢追蹤,5.22,>MA5,多頭,4858.3,tracking
2026-08-13,6716.TWO,應廣,117.5,廣義上升三法、漲幅達標、周1K,買,97,A強勢追蹤,14.33,>MA5,多頭,1694.8,tracking
2026-08-13,6829.TWO,千附精密,222.0,廣義上升三法、周1K,買,71,B可追蹤,3.12,>MA5,多頭,1274.9,tracking
2026-08-13,6840.TWO,東研信超,75.6,廣義上升三法、單跳空、漲停、漲幅達標、周1K,買,100,A強勢追蹤,6.96,>MA5,多頭,1188.4,tracking
2026-08-13,7792.TWO,安葆,242.5,雙跳空、單跳空、下降趨勢線突破,買,77,A強勢追蹤,4.53,>MA5,多頭,2425.3,tracking
2026-08-13,8043.TWO,蜜望實,154.0,周1K,買,65,B可追蹤,3.95,>MA5,多頭,13966.5,tracking
2026-08-13,8299.TWO,群聯,2280.0,單跳空,買,70,B可追蹤,7.09,>MA5,多頭,7323.6,tracking
2026-08-13,8942.TWO,森鉅,42.8,廣義上升三法、單跳空、島狀反轉、周1K,買,100,A強勢追蹤,4.25,>MA5,多頭,1682.9,tracking
