scan_date,代碼,股票名稱,entry_price,訊號類型,訊號方向,訊號分數,追蹤等級,RS加權報酬%,MA位置,MA排列,成交量(張),status
2026-08-10,2536.TW,宏普,20.05,廣義上升三法,買,60,C觀察,2.88,>MA5,糾結,1798.8,tracking
2026-08-10,2542.TW,興富發,44.3,廣義上升三法,買,58,C觀察,0.69,>MA5,多頭,2230.0,tracking
2026-08-10,2603.TW,長榮,214.5,布林縮窄突破、單跳空、廣義上升三法,買,100,A強勢追蹤,2.61,>MA5,多頭,11652.6,tracking
2026-08-10,2605.TW,新興,33.2,布林縮窄突破、廣義上升三法,買,95,A強勢追蹤,2.96,>MA5,多頭,5773.3,tracking
2026-08-10,2606.TW,裕民,66.9,廣義上升三法,買,65,B可追蹤,2.21,>MA5,多頭,2908.1,tracking
2026-08-10,2609.TW,陽明,51.6,3K反轉、廣義上升三法、KD高腳、下降趨勢線突破(短期、中長期),買,100,A強勢追蹤,0.93,>MA5,多頭,19681.2,tracking
2026-08-10,2615.TW,萬海,87.9,3K反轉、單跳空、KD高腳、下降趨勢線突破(中短期),買,100,A強勢追蹤,2.53,>MA5,多頭,11159.6,tracking
2026-08-10,2727.TW,王品,240.5,KD高腳、下降趨勢線突破(中長期),買,56,C觀察,1.31,>MA5,糾結,1011.2,tracking
2026-08-10,2855.TW,統一證,45.9,廣義上升三法、下降趨勢線突破(中短期)、周1K,買,65,B可追蹤,-0.54,>MA5,糾結,4299.4,tracking
2026-08-10,2881.TW,富邦金,128.5,3K反轉,買,64,C觀察,0.12,>MA5,多頭,6669.3,tracking
2026-08-10,2891.TW,中信金,66.2,3K反轉、廣義上升三法、下降趨勢線突破(中短期),買,86,A強勢追蹤,0.42,>MA5,多頭,12286.0,tracking
2026-08-10,2915.TW,潤泰全,53.0,3K反轉、下降趨勢線突破(中長期),買,66,B可追蹤,1.2,>MA5,多頭,1896.5,tracking
2026-08-10,3003.TW,健和興,68.7,單跳空、漲停、廣義上升三法、漲幅達標、下降趨勢線突破(中長期)、周1K,買,100,A強勢追蹤,5.9,>MA5,糾結,4589.7,tracking
2026-08-10,3006.TW,晶豪科,273.0,三白兵、單跳空,買,82,A強勢追蹤,12.86,>MA5,多頭,19961.8,tracking
2026-08-10,3022.TW,威強電,112.5,廣義上升三法、漲幅達標、周1K,買,98,A強勢追蹤,10.14,>MA5,多頭,7572.1,tracking
2026-08-10,3026.TW,禾伸堂,588.0,三白兵、漲停、廣義上升三法、漲幅達標,買,58,C觀察,-0.54,>MA5,糾結,1144.6,tracking
2026-08-10,3036.TW,文曄,229.5,廣義上升三法、漲幅達標,買,69,B可追蹤,4.48,>MA5,多頭,17209.9,tracking
2026-08-10,3037.TW,欣興,987.0,廣義上升三法,買,70,B可追蹤,5.27,>MA5,多頭,5698.3,tracking
2026-08-10,3094.TW,聯傑,37.1,3K反轉、廣義上升三法、下降趨勢線突破(中短期)、周1K,買,83,A強勢追蹤,0.51,>MA5,糾結,1401.9,tracking
2026-08-10,3189.TW,景碩,833.0,巧妙點、廣義上升三法,買,68,B可追蹤,4.89,>MA5,糾結,2722.3,tracking
2026-08-10,3231.TW,緯創,192.0,周1K,買,78,A強勢追蹤,6.98,>MA5,多頭,55681.5,tracking
2026-08-10,3312.TW,弘憶股,50.3,單跳空、廣義上升三法、下降趨勢線突破(中長期),買,67,B可追蹤,1.3,>MA5,糾結,1797.7,tracking
2026-08-10,3450.TW,聯鈞,524.0,漲停、廣義上升三法、漲幅達標、周1K,買,95,A強勢追蹤,7.55,>MA5,糾結,11950.9,tracking
2026-08-10,3481.TW,群創,52.3,漲停、廣義上升三法、漲幅達標、周1K,買,88,A強勢追蹤,0.34,>MA5,糾結,211057.5,tracking
2026-08-10,3543.TW,州巧,37.5,廣義上升三法,買,74,B可追蹤,7.2,>MA5,多頭,1987.8,tracking
2026-08-10,3605.TW,宏致,109.5,巧妙點、廣義上升三法,買,98,A強勢追蹤,11.35,>MA5,多頭,8320.5,tracking
2026-08-10,3702.TW,大聯大,128.0,廣義上升三法、周1K,買,91,A強勢追蹤,4.13,>MA5,多頭,6901.3,tracking
2026-08-10,3704.TW,合勤控,50.4,3K反轉、漲停、廣義上升三法、漲幅達標、下降趨勢線突破(中短期、中長期)、周1K,買,100,A強勢追蹤,2.68,>MA5,糾結,10281.5,tracking
2026-08-10,3706.TW,神達,92.7,廣義上升三法,買,57,C觀察,1.16,>MA5,糾結,6133.5,tracking
2026-08-10,3714.TW,富采,59.0,廣義上升三法,買,55,C觀察,3.32,>MA5,糾結,16296.8,tracking
2026-08-10,3715.TW,定穎投控,125.5,單跳空、漲停、廣義上升三法、漲幅達標,買,86,A強勢追蹤,2.05,>MA5,糾結,4839.5,tracking
2026-08-10,4540.TW,全球傳動,59.1,廣義上升三法,買,55,C觀察,4.96,>MA5,糾結,7594.3,tracking
2026-08-10,4576.TW,大銀微系統,226.0,廣義上升三法,買,66,B可追蹤,4.8,>MA5,多頭,2686.0,tracking
2026-08-10,4938.TW,和碩,89.3,3K反轉、廣義上升三法,買,92,A強勢追蹤,2.28,>MA5,多頭,3990.6,tracking
2026-08-10,5388.TW,中磊,93.6,廣義上升三法,買,70,B可追蹤,3.41,>MA5,多頭,4161.0,tracking
2026-08-10,5469.TW,瀚宇博,75.8,雙跳空、單跳空、廣義上升三法,買,76,A強勢追蹤,1.84,>MA5,糾結,3462.9,tracking
2026-08-10,5471.TW,松翰,57.0,3K反轉、單跳空、廣義上升三法、島狀反轉,買,79,A強勢追蹤,-1.31,>MA5,糾結,2087.7,tracking
2026-08-10,5608.TW,四維航,14.05,單跳空、廣義上升三法,買,60,C觀察,0.81,>MA5,糾結,2380.9,tracking
2026-08-10,6116.TW,彩晶,14.9,漲停、廣義上升三法、漲幅達標、周1K,買,95,A強勢追蹤,2.31,>MA5,糾結,73019.0,tracking
2026-08-10,6202.TW,盛群,63.7,3K反轉、廣義上升三法、周1K,買,87,A強勢追蹤,0.42,>MA5,糾結,3049.2,tracking
2026-08-10,6206.TW,飛捷,158.0,漲停、廣義上升三法、漲幅達標、周1K,買,100,A強勢追蹤,8.28,>MA5,多頭,6622.0,tracking
2026-08-10,6213.TW,聯茂,427.5,三白兵、單跳空、漲停、廣義上升三法、漲幅達標,買,98,A強勢追蹤,14.98,>MA5,糾結,19754.2,tracking
2026-08-10,6239.TW,力成,288.5,單跳空、漲停、廣義上升三法、島狀反轉、漲幅達標,買,100,A強勢追蹤,3.48,>MA5,糾結,7624.1,tracking
2026-08-10,6269.TW,台郡,66.4,廣義上升三法,買,63,C觀察,6.57,>MA5,糾結,7604.4,tracking
2026-08-10,6278.TW,台表科,170.0,廣義上升三法、漲幅達標、下降趨勢線突破(中長期),買,65,B可追蹤,2.66,>MA5,糾結,5859.4,tracking
2026-08-10,6414.TW,樺漢,476.0,巧妙點,買,68,B可追蹤,6.19,>MA5,多頭,1832.1,tracking
2026-08-10,6426.TW,統新,218.0,三白兵、雙跳空、單跳空、廣義上升三法,買,100,A強勢追蹤,12.83,>MA5,多頭,3431.0,tracking
2026-08-10,6442.TW,光聖,1420.0,廣義上升三法、漲幅達標,買,55,C觀察,3.37,>MA5,糾結,2588.2,tracking
2026-08-10,6446.TW,藥華藥,1330.0,廣義上升三法、漲幅達標、周1K,買,88,A強勢追蹤,4.3,>MA5,糾結,3588.7,tracking
2026-08-10,6451.TW,訊芯-KY,453.0,三白兵、廣義上升三法、漲幅達標,買,77,A強勢追蹤,3.62,>MA5,糾結,3922.6,tracking
2026-08-10,6456.TW,GIS-KY,67.6,漲停、廣義上升三法、漲幅達標、下降趨勢線突破(中長期)、周1K,買,95,A強勢追蹤,3.7,>MA5,糾結,5786.1,tracking
2026-08-10,6589.TW,台康生技,50.9,3K反轉、單跳空、廣義上升三法,買,95,A強勢追蹤,2.47,>MA5,多頭,1323.3,tracking
2026-08-10,6672.TW,騰輝電子-KY,251.5,3K反轉、單跳空、漲停、漲幅達標,買,83,A強勢追蹤,2.77,>MA5,糾結,6248.8,tracking
2026-08-10,6753.TW,龍德造船,144.5,單跳空、廣義上升三法、漲幅達標、下降趨勢線突破(中短期),買,72,B可追蹤,0.68,>MA5,糾結,3131.8,tracking
2026-08-10,6770.TW,力積電,67.4,廣義上升三法,買,60,C觀察,4.87,>MA5,糾結,184479.7,tracking
2026-08-10,6781.TW,AES-KY,1190.0,廣義上升三法,買,74,B可追蹤,6.99,>MA5,多頭,1655.6,tracking
2026-08-10,6805.TW,富世達,1760.0,廣義上升三法,買,61,C觀察,8.91,>MA5,多頭,2448.6,tracking
2026-08-10,6830.TW,汎銓,425.5,廣義上升三法、下降趨勢線突破(中長期),買,59,C觀察,4.28,>MA5,多頭,1847.5,tracking
2026-08-10,6962.TW,奕力-KY,34.05,單跳空、漲停、廣義上升三法、島狀反轉、漲幅達標,買,98,A強勢追蹤,1.43,>MA5,糾結,4165.8,tracking
2026-08-10,7795.TW,長廣,462.5,廣義上升三法、漲幅達標、周1K,買,69,B可追蹤,1.32,>MA5,糾結,2786.3,tracking
2026-08-10,8021.TW,尖點,434.5,漲停、廣義上升三法、漲幅達標、下降趨勢線突破(中長期),買,72,B可追蹤,2.33,>MA5,糾結,5729.5,tracking
2026-08-10,8046.TW,南電,1135.0,3K反轉、廣義上升三法,買,61,C觀察,2.23,>MA5,糾結,2770.9,tracking
2026-08-10,8081.TW,致新,269.0,廣義上升三法、周1K,買,65,B可追蹤,1.42,>MA5,糾結,2525.1,tracking
2026-08-10,8110.TW,華東,46.25,廣義上升三法,買,60,C觀察,2.04,>MA5,糾結,6023.5,tracking
2026-08-10,8271.TW,宇瞻,233.0,巧妙點,買,67,B可追蹤,6.4,MA5~10,多頭,5560.0,tracking
2026-08-10,9914.TW,美利達,85.2,單跳空、廣義上升三法,買,67,B可追蹤,4.91,>MA5,糾結,5320.6,tracking
2026-08-10,9921.TW,巨大,101.5,單跳空、漲停、漲幅達標,買,89,A強勢追蹤,9.37,>MA5,多頭,9384.5,tracking
2026-08-10,9934.TW,成霖,11.95,布林縮窄突破、單跳空、廣義上升三法、漲幅達標,買,90,A強勢追蹤,4.57,>MA5,糾結,7282.7,tracking
2026-08-10,9945.TW,潤泰新,27.1,廣義上升三法、KD高腳,買,85,A強勢追蹤,1.43,>MA5,多頭,3181.2,tracking
2026-08-10,1815.TWO,富喬,87.8,廣義上升三法,買,60,C觀察,3.36,>MA5,糾結,43053.0,tracking
2026-08-10,3081.TWO,聯亞,2535.0,三白兵、漲停、漲幅達標,買,87,A強勢追蹤,16.06,>MA5,多頭,3077.6,tracking
2026-08-10,3211.TWO,順達,371.5,漲停、廣義上升三法、漲幅達標,買,65,B可追蹤,1.22,>MA5,糾結,11068.2,tracking
2026-08-10,3234.TWO,光環,118.0,3K反轉、單跳空、漲停、漲幅達標,買,71,B可追蹤,2.86,>MA5,糾結,2412.4,tracking
2026-08-10,3264.TWO,欣銓,223.0,3K反轉、廣義上升三法、漲幅達標,買,85,A強勢追蹤,4.19,>MA5,糾結,14497.3,tracking
2026-08-10,3339.TWO,泰谷,40.0,廣義上升三法,買,69,B可追蹤,5.81,>MA5,多頭,2158.1,tracking
2026-08-10,3363.TWO,上詮,640.0,漲停、廣義上升三法、漲幅達標,買,76,A強勢追蹤,6.84,>MA5,糾結,2481.6,tracking
2026-08-10,3374.TWO,精材,337.0,3K反轉、漲停、漲幅達標,買,62,C觀察,1.19,>MA5,糾結,5416.0,tracking
2026-08-10,3490.TWO,單井,31.35,廣義上升三法,買,70,B可追蹤,2.41,>MA5,多頭,4282.9,tracking
2026-08-10,3529.TWO,力旺,2850.0,廣義上升三法,買,66,B可追蹤,6.54,>MA5,多頭,1231.5,tracking
2026-08-10,4903.TWO,聯光通,40.6,3K反轉,買,58,C觀察,2.6,>MA5,多頭,1585.6,tracking
2026-08-10,4931.TWO,新盛力,238.0,3K反轉、漲停、廣義上升三法、漲幅達標,買,96,A強勢追蹤,5.8,>MA5,糾結,2667.5,tracking
2026-08-10,4971.TWO,IET-KY,494.5,漲幅達標、下降趨勢線突破(中長期),買,58,C觀察,10.17,>MA5,多頭,2438.5,tracking
2026-08-10,4973.TWO,廣穎,160.5,廣義上升三法,買,60,C觀察,3.35,>MA5,糾結,3099.0,tracking
2026-08-10,4979.TWO,華星光,536.0,3K反轉、單跳空、漲停、廣義上升三法、漲幅達標、周1K,買,100,A強勢追蹤,13.44,>MA5,多頭,9164.4,tracking
2026-08-10,4991.TWO,環宇-KY,511.0,三白兵、單跳空、漲停、廣義上升三法、漲幅達標,買,100,A強勢追蹤,10.94,>MA5,多頭,3510.1,tracking
2026-08-10,5309.TWO,系統電,56.0,單跳空、廣義上升三法、漲幅達標、下降趨勢線突破(中長期),買,72,B可追蹤,0.46,>MA5,糾結,3494.3,tracking
2026-08-10,5314.TWO,世紀*,61.6,巧妙點、廣義上升三法,買,69,B可追蹤,1.7,>MA5,糾結,2637.5,tracking
2026-08-10,5351.TWO,鈺創,113.5,三白兵、廣義上升三法、漲幅達標、周1K,買,92,A強勢追蹤,12.69,>MA5,糾結,41508.4,tracking
2026-08-10,5392.TWO,能率,46.8,巧妙點,買,55,C觀察,3.27,>MA5,糾結,1912.4,tracking
2026-08-10,5443.TWO,均豪,104.5,單跳空、漲停、漲幅達標,買,67,B可追蹤,3.27,>MA5,糾結,1652.6,tracking
2026-08-10,6179.TWO,亞通,27.9,3K反轉、廣義上升三法,買,74,B可追蹤,3.02,>MA5,糾結,2167.9,tracking
2026-08-10,6245.TWO,立端,88.0,廣義上升三法、周1K,買,77,A強勢追蹤,4.82,>MA5,糾結,2030.4,tracking
2026-08-10,6279.TWO,胡連,130.0,布林縮窄突破、廣義上升三法,買,91,A強勢追蹤,3.63,>MA5,多頭,2926.9,tracking
2026-08-10,6530.TWO,創威,81.7,廣義上升三法、漲幅達標、下降趨勢線突破(中長期),買,61,C觀察,4.6,>MA5,糾結,1111.9,tracking
2026-08-10,6547.TWO,高端疫苗,51.5,廣義上升三法,買,61,C觀察,4.41,>MA5,多頭,2363.2,tracking
2026-08-10,6603.TWO,富強鑫,26.95,3K反轉、單跳空、廣義上升三法、KD高腳,買,100,A強勢追蹤,1.92,>MA5,多頭,2358.6,tracking
2026-08-10,6617.TWO,共信-KY,100.5,廣義上升三法,買,56,C觀察,5.18,>MA5,糾結,1390.9,tracking
2026-08-10,6642.TWO,富致,83.4,廣義上升三法,買,56,C觀察,3.18,>MA5,糾結,1415.3,tracking
2026-08-10,8050.TWO,廣積,67.8,廣義上升三法,買,73,B可追蹤,5.99,>MA5,多頭,12800.4,tracking
2026-08-10,8234.TWO,新漢,74.0,廣義上升三法,買,59,C觀察,5.06,>MA5,糾結,2136.8,tracking
2026-08-10,8436.TWO,大江,126.5,3K反轉、布林縮窄突破、漲幅達標、周1K,買,100,A強勢追蹤,4.97,>MA5,多頭,1891.5,tracking
2026-08-10,1517.TW,利奇,11.8,3K反轉、廣義上升三法,買,74,B可追蹤,3.46,>MA5,糾結,1040.1,tracking
2026-08-10,1526.TW,日馳,18.3,巧妙點,買,58,C觀察,5.52,>MA5,糾結,1177.4,tracking
2026-08-10,1808.TW,潤隆,33.35,KD高腳,買,55,C觀察,1.76,>MA5,多頭,1792.6,tracking
2026-08-10,2034.TW,允強,20.35,廣義上升三法,買,60,C觀察,2.07,>MA5,糾結,2791.4,tracking
2026-08-10,2059.TW,川湖,11905.0,三白兵、雙跳空、單跳空、漲幅達標,買,100,A強勢追蹤,16.56,>MA5,多頭,1014.6,tracking
2026-08-10,2356.TW,英業達,66.0,3K反轉,買,60,C觀察,1.34,>MA5,多頭,18544.6,tracking
2026-08-10,2371.TW,大同,26.8,廣義上升三法,買,57,C觀察,0.38,>MA5,糾結,8711.8,tracking
2026-08-10,2392.TW,正崴,37.95,廣義上升三法,買,60,C觀察,2.59,>MA5,糾結,1072.8,tracking
2026-08-10,2397.TW,友通,68.0,廣義上升三法,買,74,B可追蹤,7.92,>MA5,多頭,2541.6,tracking
2026-08-10,2399.TW,映泰,43.65,廣義上升三法,買,60,C觀察,4.5,>MA5,糾結,9648.6,tracking
2026-08-10,2451.TW,創見,295.5,巧妙點,買,64,C觀察,4.85,>MA5,多頭,6223.5,tracking
2026-08-10,2474.TW,可成,201.0,單跳空、漲幅達標,買,62,C觀察,3.0,>MA5,糾結,8344.5,tracking
2026-08-10,2489.TW,瑞軒,33.4,廣義上升三法、漲幅達標,買,59,C觀察,2.09,>MA5,糾結,15338.1,tracking
2026-08-10,2495.TW,普安,39.0,廣義上升三法、下降趨勢線突破(中短期)、周1K,買,56,C觀察,-1.21,>MA5,糾結,1737.3,tracking
2026-08-10,2882.TW,國泰金,101.0,3K反轉、下降趨勢線突破(中長期),買,70,B可追蹤,1.0,>MA5,多頭,14319.5,tracking
2026-08-10,2883.TW,凱基金,31.05,3K反轉、廣義上升三法,買,80,A強勢追蹤,1.27,>MA5,多頭,30313.2,tracking
2026-08-10,2887.TW,台新新光金,35.9,3K反轉、廣義上升三法,買,75,A強勢追蹤,0.43,>MA5,糾結,36054.4,tracking
2026-08-10,3015.TW,全漢,58.7,3K反轉、廣義上升三法、漲幅達標、周1K,買,89,A強勢追蹤,0.5,>MA5,糾結,1209.1,tracking
2026-08-10,3041.TW,揚智,24.55,廣義上升三法、漲幅達標、下降趨勢線突破(中長期)、周1K,買,69,B可追蹤,1.86,>MA5,糾結,1441.4,tracking
2026-08-10,3046.TW,建碁,59.1,廣義上升三法,買,60,C觀察,4.57,>MA5,糾結,1053.2,tracking
2026-08-10,3229.TW,晟鈦,50.9,廣義上升三法、漲幅達標、下降趨勢線突破(中長期)、周1K,買,86,A強勢追蹤,7.64,>MA5,多頭,1390.5,tracking
2026-08-10,3416.TW,融程電,196.0,廣義上升三法、下降趨勢線突破(中長期),買,72,B可追蹤,4.18,>MA5,多頭,1082.0,tracking
2026-08-10,3652.TW,精聯,36.65,3K反轉、漲幅達標,買,64,C觀察,7.93,>MA5,糾結,4078.1,tracking
2026-08-10,3711.TW,日月光投控,630.0,3K反轉、漲幅達標、下降趨勢線突破(中短期、中長期)、周1K,買,63,C觀察,-0.43,>MA5,糾結,28631.7,tracking
2026-08-10,4977.TW,眾達-KY,144.5,廣義上升三法、漲幅達標,買,59,C觀察,3.55,>MA5,糾結,3095.5,tracking
2026-08-10,6282.TW,康舒,50.0,廣義上升三法、周1K,買,69,B可追蹤,0.01,>MA5,糾結,14354.1,tracking
2026-08-10,6834.TW,天二科技,96.6,3K反轉、單跳空、漲停、廣義上升三法、漲幅達標、下降趨勢線突破(中短期),買,68,B可追蹤,-2.76,>MA5,糾結,4556.6,tracking
2026-08-10,6919.TW,康霈*,111.0,3K反轉、廣義上升三法、下降趨勢線突破(中短期),買,82,A強勢追蹤,0.99,>MA5,多頭,5704.0,tracking
2026-08-10,7711.TW,永擎,405.0,三白兵、廣義上升三法、漲幅達標、周1K,買,100,A強勢追蹤,13.7,>MA5,多頭,1367.8,tracking
2026-08-10,8150.TW,南茂,92.9,廣義上升三法、漲幅達標、周1K,買,73,B可追蹤,0.52,>MA5,糾結,39119.2,tracking
2026-08-10,9958.TW,世紀鋼,116.0,廣義上升三法,買,60,C觀察,2.03,>MA5,糾結,2261.1,tracking
2026-08-10,3088.TWO,艾訊,146.0,廣義上升三法,買,63,C觀察,5.51,>MA5,糾結,3028.6,tracking
2026-08-10,3105.TWO,穩懋,385.5,廣義上升三法,買,55,C觀察,5.31,>MA5,糾結,25643.3,tracking
2026-08-10,3265.TWO,台星科,164.5,廣義上升三法、漲幅達標、下降趨勢線突破(中長期),買,62,C觀察,1.41,>MA5,糾結,1745.4,tracking
2026-08-10,3430.TWO,奇鈦科,118.0,廣義上升三法、漲幅達標,買,55,C觀察,2.7,>MA5,糾結,1186.0,tracking
2026-08-10,3498.TWO,陽程,125.0,廣義上升三法、漲幅達標,買,63,C觀察,5.28,>MA5,糾結,2026.5,tracking
